friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-08-28 00:00:00,0x284358abc07f9359f19f4b5b4ac91901be2597ba,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x285b231728c7e4333799183df1094d775246a535,1,0.01047881781826736,0.13321179923999998,6,7.68251387899,0,,,0,,,0,,
2026-08-28 00:00:00,0x28babd556b60e53663b8615036479a29c2cdd1bf,0,,,10,152.0182320709271,0,,,0,,,0,,
2026-08-28 00:00:00,0x2d427692e928fa156ec22acfabafa0447c5805b7,1,0.7213157429083802,21.555155447572375,20,1254.076506428312,0,,,1,2.1496130696474633,50.211289618780704,2,1.0393033721229086,133.72061605435565
2026-08-28 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3,457,200.14323580903084,69284.0564930185,47460,5645263.162975199,225,58.212350833989454,20166.78413274868,1746,600.5385732968108,207026.0475248768,399,119.78734252566183,41289.05462558728
2026-08-28 00:00:00,0x2f62fc9fabb470c690f141c28340ed832bb27020,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x3139d77ace0cbaa5bdfd38bd1f1911a794af0b0e,1,0.013940520446096654,0.151016722662,5,8.084812551394002,0,,,0,,,0,,
2026-08-28 00:00:00,0x322f0929c4625ed5bad873c95208d54e1c003b2d,743,256.37668296012663,89620.98259566179,43592,5228115.24032583,307,76.77915651668607,26813.969204241625,1574,443.0248726182453,153647.16919667367,1375,462.61751489586845,160979.28405547194
2026-08-28 00:00:00,0x329fcaceb9ad6f9580dd5f643fed0646900d043c,0,,,5,25.312065817698,0,,,0,,,0,,
2026-08-28 00:00:00,0x33c18e2cc8ae9ae486e785090d86b2ce632ff994,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x348be1a8663f15edde5cdf8a96bb69078f7ab6fd,2,0.8464025279010248,14.69888,6,15.066609632586001,0,,,0,,,0,,
2026-08-28 00:00:00,0x36046893810a7e7fce501229d57dc3fc8c8716d0,0,,,1,50.0077,0,,,0,,,0,,
