friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-07-17 00:00:00,0x141eea040c2250eec0314e336975e81f85f6585e,0,,,0,,0,,,0,,,0,,
2026-07-24 00:00:00,0x141eea040c2250eec0314e336975e81f85f6585e,0,,,0,,0,,,0,,,0,,
2026-07-31 00:00:00,0x141eea040c2250eec0314e336975e81f85f6585e,0,,,0,,0,,,0,,,0,,
2026-08-07 00:00:00,0x141eea040c2250eec0314e336975e81f85f6585e,0,,,0,,0,,,0,,,0,,
2026-08-14 00:00:00,0x141eea040c2250eec0314e336975e81f85f6585e,0,,,0,,0,,,0,,,0,,
2026-08-21 00:00:00,0x141eea040c2250eec0314e336975e81f85f6585e,0,,,0,,0,,,0,,,0,,
2026-08-28 00:00:00,0x141eea040c2250eec0314e336975e81f85f6585e,1,0.002320544554455445,0.129629019468,4,0.518257791064,0,,,0,,,0,,
2026-07-03 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,0,,,0,,0,,,0,,,0,,
2026-07-10 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,0,,,8,15.810506526882,0,,,2,0.00515973555489591,1.9455621376320003,2,0.005159734163820235,1.9452568052880004
2026-07-17 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,2,0.002383130855840185,2.359748517872,112,1019.9010817939468,15,0.6085466256935158,276.49861170666406,1,9.19169585367e-06,0.0004005954831560712,4,0.01472053872620786,6.821668763309001
2026-07-24 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,2,0.0297105437900647,11.247330420529998,46,292.4802632779862,4,0.0079389799418522,4.642738173659,2,0.009288607232377826,3.660336133411,2,0.09203233205988758,34.94857025
2026-07-31 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,0,,,30,467.3542397503149,4,0.04850602184084561,19.35258682790936,1,0.00016847,0.06472992564,1,0.07849151531550026,29.97699
2026-08-07 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,0,,,4,0.938289921863138,0,,,3,0.2601028126615844,98.50221183524447,0,,
2026-08-14 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,0,,,10,157.96861715269537,0,,,0,,,0,,
2026-08-21 00:00:00,0x156e175dd063a8ce274c50654ef40e0032b3fbcf,0,,,27,300.6997219381851,13,0.48311398069838657,189.90235027286468,2,0.1666028775610046,61.11051926345755,1,0.13532532207426654,49.938583919111935
