t,o,h,l,c,v
1785178800000,337.6544269520425,337.6544269520425,335.24328339791475,336.2523288838084,61.85625019844781
1785182400000,336.2523288838084,337.5137159701008,336.2523288838084,337.51225776814016,9.410522724483029
1785186000000,337.51225776814016,338.1895030543582,335.9656747023086,335.9656747023086,101.40784073154346
1785189600000,335.9656747023086,337.67032082973276,335.64497999910395,335.64497999910395,19.65072401437765
1785193200000,335.64497999910395,337.46432967460044,335.29329982584915,336.8746777615048,672.6118418504827
1785196800000,336.8746777615048,338.642026406504,336.45543641112056,338.6165723167289,1488.6570136258283
1785200400000,338.6165723167289,339.48678815787105,338.6165723167289,339.48678815787105,49.55588455856162
1785204000000,339.48678815787105,339.48678815787105,337.2121722366487,337.2121722366487,0.09172845509181318
1785207600000,337.2121722366487,337.2121722366487,337.2121722366487,337.2121722366487,0.0
1785211200000,337.2121722366487,338.6463069185662,337.2121722366487,338.6463069185662,0.2575811539683998
1785214800000,338.6463069185662,338.6463069185662,338.6463069185662,338.6463069185662,0.0
1785218400000,338.6463069185662,338.6463069185662,337.132748784464,337.132748784464,58.243593234575386
1785222000000,337.132748784464,338.5944742169989,337.132748784464,338.5944742169989,1.3507786376070687
1785225600000,338.5944742169989,338.5944742169989,338.5944742169989,338.5944742169989,0.0
1785229200000,338.5944742169989,339.9822773444023,338.5944742169989,339.9822773444023,7.355482303243154
1785232800000,339.9822773444023,340.24607850083777,339.9822773444023,340.24607850083777,1.1307840246720393
1785236400000,340.24607850083777,342.1877486212296,339.74380189548526,342.1877486212296,155.9519837334272
1785240000000,342.1877486212296,342.1877486212296,338.2670943854156,338.2670943854156,183.38575320249305
1785243600000,338.2670943854156,344.0856413103049,338.2670943854156,338.3332876487615,2729.3354159216674
1785247200000,338.3332876487615,338.3976370190964,336.0795875583189,337.47734748835774,1060.2560870505006
1785250800000,337.47734748835774,339.5729252585151,337.47734748835774,339.5729252585151,421.39525747668966
1785254400000,339.5729252585151,341.242682836615,339.5729252585151,340.5098225022858,402.085477614509
1785258000000,340.5098225022858,340.7055722770828,340.31794552036376,340.31794552036376,3.322250046336698
1785261600000,340.31794552036376,340.31794552036376,340.31794552036376,340.31794552036376,0.0
1785265200000,340.31794552036376,341.0650498266076,340.24134376654627,340.24134376654627,126.72449838995462
1785268800000,340.24134376654627,342.66412691135014,339.7934706784687,339.7934706784687,12.85359389843772
1785272400000,339.7934706784687,342.1045994423101,339.7934706784687,342.1045994423101,2.421087934437206
1785276000000,342.1045994423101,342.45624688318475,339.3758537484422,340.97434690423984,11.297576950754205
1785279600000,340.97434690423984,340.97434690423984,340.5234542820333,340.5234542820333,3.1236007144988887
1785283200000,340.5234542820333,340.7390258592612,340.5234542820333,340.7390258592612,25.4875210589811
1785286800000,340.7390258592612,341.1122803864481,340.7390258592612,341.1122803864481,1.2402876626079293
1785290400000,341.1122803864481,341.1122803864481,339.7522475441159,340.1960477935778,8.07274566608441
1785294000000,340.1960477935778,344.1106512126898,340.1960477935778,344.1106512126898,491.8319961798748
1785297600000,344.1106512126898,344.1527170273857,342.7125959945893,342.7125959945893,170.02374995734482
1785301200000,342.7125959945893,343.04968246705226,341.18128409384053,341.37275187627665,339.8418605293875
1785304800000,341.37275187627665,342.0448104570789,341.37275187627665,342.0448104570789,86.98397619776333
1785308400000,342.0448104570789,342.8386562085509,341.4427224622384,341.4427224622384,55.084380698833634
1785312000000,341.4427224622384,342.69146799151434,341.4427224622384,342.69146799151434,19.80498638315555
1785315600000,342.69146799151434,342.69146799151434,340.532622206906,340.9558694988495,467.1039464045305
1785319200000,340.9558694988495,341.0194681339224,340.9558694988495,341.0194681339224,3.5110239074823806
1785322800000,341.0194681339224,341.0194681339224,341.0194681339224,341.0194681339224,0.0
1785326400000,341.0194681339224,341.1513581776567,340.1357583592571,340.4329256104119,174.86285498891334
1785330000000,340.4329256104119,343.6944113261077,340.195544358459,343.6944113261077,495.28207413698794
1785333600000,343.6944113261077,343.7730076974485,341.04554593356687,342.2963215376924,236.70490016767303
1785337200000,342.2963215376924,342.2963215376924,339.8450526590233,339.8450526590233,321.28485568143725
1785340800000,339.8450526590233,341.2411192358775,337.92728609077955,341.23194436800094,8.23762091290259
