t,o,h,l,c,v
1783623600000,406.09193715976545,408.2338466538045,403.3846794850966,406.61130340778317,39824.73544895664
1783627200000,406.61130340778317,408.65407666462994,405.0438215697945,407.0456008899719,11854.47545467682
1783630800000,407.0456008899719,407.79467524896154,404.3556765468129,404.67629246420216,3715.4611339510975
1783634400000,404.67629246420216,405.7448547159505,403.29599651937446,405.71990821533325,4311.912623566876
1783638000000,405.71990821533325,405.8315267299291,403.8482749929286,405.7645248265238,5907.735317779496
1783641600000,405.7645248265238,406.8914984093834,403.4532965754841,404.19311720833537,16124.002546172474
1783645200000,404.19311720833537,406.36402897142136,401.77724588972364,405.72289384416945,11642.308123578521
1783648800000,405.72289384416945,406.4394891074992,404.18899046447035,405.4035964394864,6731.090720889019
1783652400000,405.4035964394864,406.7797093964018,404.4194081576799,405.21206779514057,3583.6896797305285
1783656000000,405.21206779514057,407.04884054293626,404.6496912184948,406.74792295910277,4609.873721404656
1783659600000,406.74792295910277,406.9244207155016,404.66126390611953,405.4305248201033,3460.1496418751058
1783663200000,405.4305248201033,406.5371277350935,404.42968859979567,405.7094842221117,6294.884477130053
1783666800000,405.7094842221117,405.7094842221117,403.6048298312486,404.47229678692713,3014.8417724872056
1783670400000,404.47229678692713,406.32954092508294,401.9129855450617,404.100952763811,16147.177047098985
1783674000000,404.100952763811,404.93839964770336,402.6092661150495,404.80252549314247,11893.076297710058
1783677600000,404.80252549314247,406.5379988979434,403.82588546754386,406.26789083853413,10638.887207578284
1783681200000,406.26789083853413,407.51193303091344,405.48160990189655,406.63739059793716,16585.748623707397
1783684800000,406.63739059793716,409.2249115548597,406.24575240442533,408.4271190062974,15750.620317548352
1783688400000,408.4271190062974,411.6451512665062,404.3425447263627,410.1535603265294,53357.78092978669
1783692000000,410.1535603265294,412.11732640306394,403.55319161775856,408.1334579267593,62183.33667015374
1783695600000,408.1334579267593,410.1461988223004,405.9247522777752,408.65609475649836,38313.76973779489
1783699200000,408.65609475649836,412.9701834056621,408.65609475649836,411.3751420249818,36418.97862620925
1783702800000,411.3751420249818,412.3926549639076,408.0265642579753,409.6162327182749,27240.782019309736
1783706400000,409.6162327182749,414.6623006696093,408.20835395489706,408.9568991830803,25061.88302121203
1783710000000,408.9568991830803,410.3320416199887,407.1113566713338,408.0787451902532,20531.908940094774
1783713600000,408.0787451902532,408.9879759274598,406.581873389146,408.9879759274598,4511.116453459564
1783717200000,408.9879759274598,408.9879759274598,407.3508578352333,408.0850145065677,2915.8516265089784
1783720800000,408.0850145065677,409.1376536310786,406.7096151030917,407.48861640442277,1869.788657325088
1783724400000,407.48861640442277,408.7909386434793,405.7855857785506,407.99231231542194,3543.2070298536714
1783728000000,407.99231231542194,408.60797697145966,406.9977384828805,408.4081452477336,4869.09618339633
1783731600000,408.4081452477336,408.84819616004484,406.17374623969306,406.9801028368443,1917.9773583884855
1783735200000,406.9801028368443,408.4418420627664,406.02484958371764,406.69777689738066,931.7505456876157
1783738800000,406.69777689738066,408.335605613965,406.6507373108146,407.2706211004774,3911.411984645024
1783742400000,407.2706211004774,408.2232757679627,406.66121020251427,407.3276293971055,6034.515492653404
1783746000000,407.3276293971055,408.882937813618,406.0985483533217,407.28517948568845,14376.600593003728
1783749600000,407.28517948568845,409.2692363051214,406.77835271498344,407.293138839294,2793.1279202608366
1783753200000,407.293138839294,409.26583361283,407.1220225200507,408.51602933235364,4409.0931685927135
1783756800000,408.51602933235364,410.61431106505296,407.60357090406524,407.8398842763104,9348.816621782917
1783760400000,407.8398842763104,409.6786678997317,407.40602297020024,408.01822845429757,2044.1006383966235
1783764000000,408.01822845429757,408.5165497211461,407.05237967617586,408.4940418765674,4109.984626902044
1783767600000,408.4940418765674,408.6939314793481,407.1239534930164,407.1239534930164,2853.726649632006
1783771200000,407.1239534930164,408.7912830605927,407.1239534930164,408.5724591472072,1737.788351153455
1783774800000,408.5724591472072,409.35530225970695,407.1294014436082,408.59604320349456,6903.046355685516
1783778400000,408.59604320349456,408.6055010253795,407.3519254581329,407.76044877612327,4146.540741043023
1783782000000,407.76044877612327,410.34121772426204,405.845332825389,406.93107296812013,7086.720501031799
1783785600000,406.93107296812013,409.37074701954054,406.93107296812013,407.53662783476886,4193.903979929795
1783789200000,407.53662783476886,408.16750155250935,406.83107742768203,408.0737329169461,4595.829021911592
1783792800000,408.0737329169461,408.31988785326513,407.4972979158944,407.9871353937482,2930.468239710219
1783796400000,407.9871353937482,409.3572833145405,406.89431625350016,407.4126375406655,3658.690547402671
1783800000000,407.4126375406655,408.9280514576508,407.2198926085493,408.84093807042075,1434.84434103092
1783803600000,408.84093807042075,409.55732332638166,408.1275030334078,409.13631055248703,2167.1914041681835
1783807200000,409.13631055248703,410.5373521955724,407.5900145622219,407.5900145622219,4550.77555597237
1783810800000,407.5900145622219,409.4495590874899,407.2863780040799,408.15989724579026,4461.108144473978
1783814400000,408.15989724579026,409.9894633244325,406.2385350920249,407.47234758864005,4797.39584417737
1783818000000,407.47234758864005,408.4627062409021,405.6318309958757,408.3308943979898,5686.203800535755
1783821600000,408.3308943979898,409.11961202360425,407.0646217809955,407.26327297547317,3857.9014950485375
1783825200000,407.26327297547317,409.1884777455222,407.26327297547317,408.71307015530834,2579.6417909105926
1783828800000,408.71307015530834,409.81986682760567,408.11144640367286,409.2961646428444,1968.5517795489266
1783832400000,409.2961646428444,410.0676905776252,408.384375307096,409.67067939813194,1142.4282144382953
1783836000000,409.67067939813194,409.92141225364566,407.02675948627666,408.6445848353875,4524.890056617085
1783839600000,408.6445848353875,409.31035100455944,406.43791896663726,408.916181322437,3452.9916858926676
1783843200000,408.916181322437,409.66116654492174,408.06598363964906,408.19721083103497,2709.5092204115695
1783846800000,408.19721083103497,409.22595836075567,407.8756423598452,408.4926240251496,4809.483773876617
