cluster_id,n_launches,fee_revenue_usd,vol_usd_24h,n_zero_volume_tokens,zero_volume_share,cost_usd,fee_to_cost_ratio,fee_per_launch_usd,vol_per_launch_usd
0x949da94aecf949ea5a468aee1bdcadf60ec6b41d,2,12.504727678001908,1250.4727678001907,1,0.5,2.5140157569889294,4.974005291430229,6.252363839000954,625.2363839000953
0x346f98904de119ce15dc0c454a26149ce9d7a24d,2,322.6777672608717,32267.77672608717,0,0.0,2.5140157569889294,128.35152936644565,161.33888363043584,16133.888363043585
0xbbe2e6800521b65d69a26eec34989591f7614f81,2,795.5285690206146,79552.85690206145,0,0.0,2.5140157569889294,316.4373838187195,397.7642845103073,39776.428451030726
0x0e965ed95bbe7cf1abf3888ef343c10c8fb04d7a,2,294.4305709672882,29443.057096728815,0,0.0,2.5140157569889294,117.11564263222107,147.2152854836441,14721.528548364407
0xfce41cc0a80f550e8207b9252c607d888e629659,2,76.72622572733718,7672.622572733719,0,0.0,2.5140157569889294,30.519389353085526,38.36311286366859,3836.3112863668593
0x4bbae1abbbdcb23ca6f8dc91d58c8a6b6a22345b,2,19.47218895148771,1947.218895148771,0,0.0,2.5140157569889294,7.7454522301044815,9.736094475743855,973.6094475743855
0x8eb553c361ee94ebf168a1c8436c83276dbf9113,2,309.76027261914476,30976.02726191448,0,0.0,2.5140157569889294,123.21333776767923,154.88013630957238,15488.01363095724
0x81a67ddd046cfd44754e9da64da0373661da321a,2,3.9071275924445454,390.71275924445456,0,0.0,2.5140157569889294,1.554138068380353,1.9535637962222727,195.35637962222728
0x56edf44a79e58611abe43d273a282a602a11ccda,2,3.187769868001254,318.77698680012537,0,0.0,2.5140157569889294,1.2679991599652058,1.593884934000627,159.38849340006269
0x7329af1489e74b6201e9f79016e7cd05005545ad,2,3.1327146619661863,313.27146619661863,0,0.0,2.5140157569889294,1.2460998517043032,1.5663573309830932,156.63573309830932
0xbbda8d25a8ae6c8906106ace9ea08047c363b49b,2,13.399196504162493,1339.9196504162494,0,0.0,2.5140157569889294,5.329798139455932,6.6995982520812465,669.9598252081247
0x8e833ab1b71378e6bbaac986388861ae58706345,2,13.866786782421507,1386.6786782421505,0,0.0,2.5140157569889294,5.515791515575043,6.933393391210753,693.3393391210752
0x03c6ebc5d9b5dad052607d3833d1c8a6723c94e6,2,64.90704143620354,6490.704143620354,0,0.0,2.5140157569889294,25.818072641654236,32.45352071810177,3245.352071810177
0xc0078ba00bbb1416f403e46b62160493fd62ad13,2,2.153131989819199,215.31319898191992,0,0.0,2.5140157569889294,0.856451270774068,1.0765659949095996,107.65659949095996
0x5695a38b46d365685012dc9ce064478e6f20afc9,2,212.92328778936184,21292.328778936186,0,0.0,2.5140157569889294,84.69449214764785,106.46164389468092,10646.164389468093
0xf3f9a1d237c7c25a11b69091606f4605511e99e7,2,338.2321485559821,33823.21485559821,0,0.0,2.5140157569889294,134.53859531934174,169.11607427799106,16911.607427799107
0x256691bee3ec9e5fe61ab2c73626f76df5105d87,2,2534.7407751084343,253474.0775108434,0,0.0,2.5140157569889294,1008.2437900645172,1267.3703875542171,126737.0387554217
0x815986216adff57911c0962b767bf3dfe99f8f72,2,27.7163245853729,2771.6324585372895,0,0.0,2.5140157569889294,11.024721904913243,13.85816229268645,1385.8162292686447
0xa9863617716ea73d4461fbd3fb498fbeca9795d3,2,1228.2892480774922,122828.92480774922,0,0.0,2.5140157569889294,488.5765909234518,614.1446240387461,61414.46240387461
0x25594dea0ad99459fcbac3cfa0b5f7ebfb4f47a0,2,2.469817319166123,246.98173191661226,0,0.0,2.5140157569889294,0.9824191882250795,1.2349086595830614,123.49086595830613
0xa18f2caabdcfed2600589f74fd13ece06e085d46,2,0.21441267285209464,21.441267285209463,0,0.0,2.5140157569889294,0.08528692481581722,0.10720633642604732,10.720633642604732
0xf42030ff7b4058bf89ba542cbb4088758862d16f,2,78.35290301082897,7835.290301082897,0,0.0,2.5140157569889294,31.16643274530359,39.176451505414484,3917.6451505414484
0xf42a0866e988b7d1d9a44dbaf916a786584dfb2b,2,320.522565931846,32052.256593184597,0,0.0,2.5140157569889294,127.49425497465464,160.261282965923,16026.128296592298
0xd5ade671a698e1ae2cd90da1529b8946f37e970c,2,60.885432784602045,6088.543278460204,0,0.0,2.5140157569889294,24.218397444543207,30.442716392301023,3044.271639230102
0xd5bc90bc3f20412474676030cc3cf85b63c16656,2,82.8679855935037,8286.79855935037,0,0.0,2.5140157569889294,32.962397058622976,41.43399279675185,4143.399279675185
0x258529770a8f8cbf15c6ad32dde38093a1597e51,2,0.9279131514468484,92.79131514468484,0,0.0,2.5140157569889294,0.36909599666082543,0.4639565757234242,46.39565757234242
0x7376214aa64ff922cb1e2192801a3bed0a836260,2,446.01880276813404,44601.880276813405,0,0.0,2.5140157569889294,177.41289072202824,223.00940138406702,22300.940138406702
0x253764ca955d28d62f8bbbcf62922fce8651addf,2,4.450437612228126,445.0437612228125,0,0.0,2.5140157569889294,1.770250484650293,2.225218806114063,222.52188061140626
0x0e8c4dd0c232d59cc8ae552bd851ed6a3471472d,2,29.562482586043984,2956.248258604398,0,0.0,2.5140157569889294,11.759068137843085,14.781241293021992,1478.124129302199
0xca0984983c71f4537e9e22eeac20b5f8cc5062a8,2,135.42301089853075,13542.301089853072,0,0.0,2.5140157569889294,53.86720847793282,67.71150544926537,6771.150544926536
0xe23c4efbd2cd154d7ae5d5ee441538b1312bc0fb,2,233.71163881893733,23371.16388189373,0,0.0,2.5140157569889294,92.96347414260319,116.85581940946867,11685.581940946866
0x03ac36898af5c32d3a8a329008fabbdfb151fd37,2,149.68464567316806,14968.464567316807,0,0.0,2.5140157569889294,59.54005867188652,74.84232283658403,7484.2322836584035
0x56e019166d7344f4f86f5bbdc2aae51deae705e2,2,3.1327146619661863,313.27146619661863,0,0.0,2.5140157569889294,1.2460998517043032,1.5663573309830932,156.63573309830932
0x0e36f475c50ada7b49abc1f4e39c26fab69c7a7b,2,672.264289213811,67226.4289213811,0,0.0,2.5140157569889294,267.4065535766534,336.1321446069055,33613.21446069055
0x26db64af7aec6e9c31664065027c72d300ea87a4,2,322.4657669244374,32246.576692443734,0,0.0,2.5140157569889294,128.267201996641,161.2328834622187,16123.288346221867
0xd5798c3ab251cc268faf33bd79e5d68bc54a058e,2,37.47699517835142,3747.699517835142,0,0.0,2.5140157569889294,14.907223661652036,18.73849758917571,1873.849758917571
0x67f62889be0c0ce7a51fa10da236e7cae8811196,2,130.20025048001708,13020.025048001708,0,0.0,2.5140157569889294,51.78975116526703,65.10012524000854,6510.012524000854
0x8e6528dd780bcf5448a7714d5f545576398ba882,2,10.127895829721961,1012.7895829721961,0,0.0,2.5140157569889294,4.028572932196845,5.0639479148609805,506.39479148609803
0xa12613aef1e1357349a2e358269b76f191ea133c,2,135.94437725691634,13594.437725691634,0,0.0,2.5140157569889294,54.07459236442446,67.97218862845817,6797.218862845817
0x26e96f77d41503f6071e1adbf285d7c4d722a246,2,395.979900606971,39597.990060697106,0,0.0,2.5140157569889294,157.50891755795575,197.9899503034855,19798.995030348553
0xcaab6f54bf8d3f439ab819b2aba5f62d765e07fb,2,270.82849328134427,27082.84932813442,0,0.0,2.5140157569889294,107.72744463850107,135.41424664067213,13541.42466406721
0x81af8af2e98e4311cd8294b1b9f397bd6486a7b5,2,306.2912913932252,30629.12913932252,0,0.0,2.5140157569889294,121.83348117120572,153.1456456966126,15314.56456966126
0xa9b6d20e6d535836090cd77a83f05418df6c812e,2,1158.3731925798686,115837.31925798686,0,0.0,2.5140157569889294,460.766082853541,579.1865962899343,57918.65962899343
0xa930dcb0e2ba3a9b581485c5ad9dfb3e3943099d,2,313.9629430118322,31396.29430118322,0,0.0,2.5140157569889294,124.88503389010968,156.9814715059161,15698.14715059161
0xf3c885815b7d6feea352c0c5b81d7e57e72c7377,2,8.426117835803623,842.6117835803623,0,0.0,2.5140157569889294,3.351656731816072,4.213058917901812,421.30589179018114
0x9423edb8db3c23a1b98e101ae535f852351161ea,2,295.96679824539314,29596.679824539315,0,0.0,2.5140157569889294,117.72670772751106,147.98339912269657,14798.339912269657
0xfc7a682fc5ddd6a12f3e4cd1628a00cac7db6541,2,240.88114159755884,24088.11415975588,0,0.0,2.5140157569889294,95.81528712694524,120.44057079877942,12044.05707987794
0xa274feb83941b256a35dcbfecc4f5f76dbd6f9f2,2,623.6630449919446,62366.30449919446,0,0.0,2.5140157569889294,248.07443758384167,311.8315224959723,31183.15224959723
0x272c1cb6422aeb462e7727fec1229baec6dc1ce6,2,84.98658869261614,8498.658869261613,0,0.0,2.5140157569889294,33.80511377319517,42.49329434630807,4249.329434630807
0xf5d9e0d053fcb8c76eb028d7c5c9d90025d9c40e,2,0.6812320329845737,68.12320329845737,0,0.0,2.5140157569889294,0.27097365284635067,0.34061601649228684,34.061601649228685
0xe29df92996c4e0f82d38b3c2afd121082453fffa,2,39.56378305929506,3956.3783059295065,0,0.0,2.5140157569889294,15.737285237496339,19.78189152964753,1978.1891529647532
0xa967ab8a7b08a639a5af7f4380d32cd74684d4ac,2,2.4405375838874366,244.05375838874363,0,0.0,2.5140157569889294,0.9707725884783241,1.2202687919437183,122.02687919437182
0x262c6e5f7688c5c955aaacc6e0f22086f30fe8fd,2,46.11667476471499,4611.667476471499,0,0.0,2.5140157569889294,18.343828846939907,23.058337382357497,2305.8337382357495
0xcb8141d08cee1791ab12ad59758692c1e324bc2a,2,273.05392000369795,27305.392000369793,0,0.0,2.5140157569889294,108.61265258366491,136.52696000184898,13652.696000184897
0xa1e8dd9cda8c2d45f8d323462bf5d1e268bf6f31,2,195.73016410283748,19573.016410283744,0,0.0,2.5140157569889294,77.85558366478423,97.86508205141874,9786.508205141872
0x945a36cfc2efa077561e8842f828e7e3854d066a,2,324.4996969675189,32449.96969675189,0,0.0,2.5140157569889294,129.0762383113209,162.24984848375945,16224.984848375945
0x72c996e637b84286116816a5f0d5847131609ddf,2,321.15531296590393,32115.531296590394,0,0.0,2.5140157569889294,127.74594275039706,160.57765648295197,16057.765648295197
0xf5789e94d31e82a75370c078a8fb6291a85571c4,2,3.965704138417773,396.5704138417773,0,0.0,2.5140157569889294,1.5774380599617046,1.9828520692088865,198.28520692088864
0xa20f4611f9cb110d6c45e64b8485b025b72307db,2,127.96100022988837,12796.100022988836,0,0.0,2.5140157569889294,50.89904463572217,63.980500114944185,6398.050011494418
0xf59fcafa9c693965c0d03e82fd67df8c09978b8f,2,5226.940253055007,522694.02530550066,0,0.0,2.5140157569889294,2079.1199253720606,2613.4701265275035,261347.01265275033
0xf57a26dcda479c2c0cff1fc86f205b2eac7e0bc0,2,26.698507493919834,2669.8507493919833,0,0.0,2.5140157569889294,10.619864819740428,13.349253746959917,1334.9253746959916
0xe25aaae1f330111a198dc5d326499ca258b41b3c,2,117.76856851326443,11776.856851326444,0,0.0,2.5140157569889294,46.84480126501571,58.88428425663221,5888.428425663222
0x7273fc435f757cd887385425e2bbd4666cb98c2e,2,23.015806612432762,2301.580661243276,0,0.0,2.5140157569889294,9.154996959923237,11.507903306216381,1150.790330621638
0xa94f431b297033a47ff3da1184b2bc06ad816426,2,2.2234886919611054,222.34886919611054,0,0.0,2.5140157569889294,0.884437054851322,1.1117443459805527,111.17443459805527
0x4b58f76be99128441d6e38b918cdfd8145ac4a99,2,220.2066503934986,22020.665039349857,0,0.0,2.5140157569889294,87.59159515262668,110.1033251967493,11010.332519674928
0x34bc592400543ce6d0f6ba771b02d2763143f3b5,2,12.080149223506746,1208.0149223506746,0,0.0,2.5140157569889294,4.805120727634303,6.040074611753373,604.0074611753373
0xa94bc994d1efd3386021ec4ff9dbb022ab06edac,2,3.144685397723294,314.46853977232934,0,0.0,2.5140157569889294,1.250861451039482,1.572342698861647,157.23426988616467
0x94de3b4ec11867db7363296a29957997d8a3eb45,2,24.72462760022089,2472.4627600220892,0,0.0,2.5140157569889294,9.834714651842084,12.362313800110446,1236.2313800110446
0x5dc91d44f984c547eb96767cbbcd6fc537d271f6,2,197.42825069352085,19742.825069352082,0,0.0,2.5140157569889294,78.53103153577021,98.71412534676043,9871.412534676041
0x2da6fa0b4cf38e1980ead130f0c948db34095171,2,315.9291571336812,31592.915713368122,0,0.0,2.5140157569889294,125.6671348440846,157.9645785668406,15796.457856684061
0xcd04f71b5e958ccd4688a7a6d9e780be9a84cd5b,2,0.025743630824289973,2.5743630824289974,0,0.0,2.5140157569889294,0.010240043544963086,0.012871815412144987,1.2871815412144987
0x6cf3a27ea7e7993e6c9b4fa94c29ac98a739a23f,2,407.6046244854141,40760.46244854141,0,0.0,2.5140157569889294,162.13288375471745,203.80231224270705,20380.231224270705
0x3ebe6dea82909c19bcd8bc4457c07f9366a0b7d0,2,0.9402787200043503,94.02787200043502,1,0.5,2.5140157569889294,0.3740146486315324,0.47013936000217516,47.01393600021751
0x30fbe01c32bf5c2d5198ddd1780b48e296f206a9,2,2.4158949525105444,241.58949525105444,0,0.0,2.5140157569889294,0.9609704894626812,1.2079474762552722,120.79474762552722
0x914a3efdeb34bf214253269d4576110409211e45,2,4.727279995458241,472.72799954582416,0,0.0,2.5140157569889294,1.8803700741797134,2.3636399977291207,236.36399977291208
0x3eb94b8a7e8474fbdae6bdd092bed50cec004d3c,2,8.1060285620396,810.60285620396,0,0.0,2.5140157569889294,3.2243348274587986,4.0530142810198,405.30142810198
0xdabd6734a0147bb35f9d81dbb2ceb004ae497c5b,2,2.9364372596220605,293.6437259622061,0,0.0,2.5140157569889294,1.1680265930946554,1.4682186298110302,146.82186298110304
0x2df79b211bc11ac775c81ff87a2910ccde62e09d,2,79.35432401107828,7935.432401107828,0,0.0,2.5140157569889294,31.564767957589105,39.67716200553914,3967.716200553914
0xa40546b885a1942a15e46773a0fc8b265eace3a4,2,382.4126435721354,38241.26435721354,0,0.0,2.5140157569889294,152.11226998439983,191.2063217860677,19120.63217860677
0xfa60d07097c58cb0df165853d78898f702e6da5f,2,397.3824327112653,39738.24327112653,0,0.0,2.5140157569889294,158.0668027264935,198.69121635563266,19869.121635563264
0x08aeb66a567d3f85f5b238197066e02d5a034494,2,387.9768287445006,38797.68287445005,0,0.0,2.5140157569889294,154.32553581493286,193.9884143722503,19398.841437225026
0x903b69bafbac849f764422dcd02565cdea06ccea,2,2689.0601781082637,268906.0178108264,0,0.0,2.5140157569889294,1069.62741607037,1344.5300890541318,134453.0089054132
0xda55e193f871edfb680e8576b11cb2792d150c8c,2,690.6944093121399,69069.44093121399,0,0.0,2.5140157569889294,274.7375020987911,345.34720465606995,34534.720465606995
0x6c92ae906419147deaec10c3817f3c02e2171656,2,305.1451001227002,30514.510012270024,0,0.0,2.5140157569889294,121.37756069125702,152.5725500613501,15257.255006135012
0xbdb4057a1a21eea68f6b1f7d1761d191f77e7f3d,2,33.828603686477834,3382.8603686477827,0,0.0,2.5140157569889294,13.456003047091006,16.914301843238917,1691.4301843238914
0x2e2ca7b17294afacefb0b406da3611767401c5b4,2,19.15124465215871,1915.1244652158712,0,0.0,2.5140157569889294,7.617790222244436,9.575622326079355,957.5622326079356
0xd8d78b8284ae025214f23e17fd52ef027053ea71,2,309.01917107809845,30901.91710780984,0,0.0,2.5140157569889294,122.9185498217461,154.50958553904923,15450.95855390492
0x2e57092ac43e4f195ac44f90e2458659b0a48d19,2,0.9207436735536582,92.07436735536581,0,0.0,2.5140157569889294,0.3662441935751609,0.4603718367768291,46.037183677682904
0xf91d246daf0362ca7fac4352be072de8672f5c36,2,1.5656154528365307,156.56154528365306,0,0.0,2.5140157569889294,0.622754828995857,0.7828077264182653,78.28077264182653
0xf88a46f6d18e087cd14754f814df774cb49e3c8a,2,7.587840099887768,758.7840099887768,0,0.0,2.5140157569889294,3.0182150126918166,3.793920049943884,379.3920049943884
0xccd788dcfa0d310876d3a39e355b3c642b0242dc,2,387.23352758456724,38723.35275845672,0,0.0,2.5140157569889294,154.02987292663673,193.61676379228362,19361.67637922836
0xa79c06481739f0c1d6f42a6f327ab54f2136d638,2,18.073181584985246,1807.3181584985246,0,0.0,2.5140157569889294,7.188969096451384,9.036590792492623,903.6590792492623
0x315ba99c256316b093e1c41bdecc591bf1632b72,2,36.026997491041385,3602.6997491041384,0,0.0,2.5140157569889294,14.330458109057918,18.013498745520693,1801.3498745520692
0x8531ab43b7cdd9e4668b1b1b270d878f20cb0798,2,7.583808050391783,758.3808050391782,0,0.0,2.5140157569889294,3.0166111844402326,3.7919040251958913,379.1904025195891
0xa53a4e5b08b2be4e3a6687579a65f19d6e82c0df,2,5.795281907320618,579.5281907320617,0,0.0,2.5140157569889294,2.3051891744154003,2.897640953660309,289.76409536603086
0x2cf5f148d8c483c9e0fd83653377f960236b0238,2,1761.0149227617749,176101.4922761775,0,0.0,2.5140157569889294,700.4788724438888,880.5074613808874,88050.74613808875
0xf8a3ccf56728a5628a7781dcce28b806b91b6a57,2,2.3686347603638205,236.86347603638205,0,0.0,2.5140157569889294,0.9421718037283769,1.1843173801819102,118.43173801819103
0x6da9c24a0018c810a4f509c15042defff14a435f,2,337.5602196515929,33756.02196515929,0,0.0,2.5140157569889294,134.27132217178038,168.78010982579644,16878.010982579646
0xa77f76b7f3f2c8365338da7bf62c08d3375c4099,2,216.08452773092625,21608.452773092627,0,0.0,2.5140157569889294,85.95193849927719,108.04226386546313,10804.226386546314
0x3eefd03feec6764b1e94f73773c95d40d49e7b82,2,1.9562526083218783,195.6252608321878,0,0.0,2.5140157569889294,0.7781385629280655,0.9781263041609392,97.8126304160939
0x8543568b2b5db0a690599ff5d9b8a8f2dc861c6b,2,249.47243247875977,24947.243247875977,0,0.0,2.5140157569889294,99.23264473789786,124.73621623937989,12473.621623937988
0x2d42036fa03438c5335061252c7a4c8104a08eb9,2,5.659436106996774,565.9436106996773,0,0.0,2.5140157569889294,2.2511537929957752,2.829718053498387,282.97180534983863
0x5fe2583fa72a6e41115bd59eb18ae4e6a2ec458f,2,8.351147096734135,835.1147096734136,0,0.0,2.5140157569889294,3.3218356223576007,4.175573548367067,417.5573548367068
0x3130cecb72da50060aafe83798b3eb53770e75be,2,5.8297307898728565,582.9730789872857,0,0.0,2.5140157569889294,2.3188919057751667,2.9148653949364283,291.48653949364285
0xd889d8f0198edff57ee8e523035b6e45478d2ed7,2,286.8390474314,28683.904743140003,0,0.0,2.5140157569889294,114.09596245926119,143.4195237157,14341.952371570002
0xdb754e57443f9951361bc559f7659a9a4e4b01d4,2,6.771841090320201,677.1841090320202,0,0.0,2.5140157569889294,2.693635102124788,3.3859205451601007,338.5920545160101
0x6ad47cf9a88002fe9b3495e2a247f1d812d777a5,2,265.1583642888196,26515.836428881958,0,0.0,2.5140157569889294,105.47203753663157,132.5791821444098,13257.918214440979
0xa5757779e3bbef0e470d7a2689921f36f65a06c7,2,495.8982184457065,49589.82184457065,0,0.0,2.5140157569889294,197.25342495054625,247.94910922285325,24794.910922285326
0x91606793602e352a188113008f215cf27196a449,2,469.4438161945483,46944.38161945483,0,0.0,2.5140157569889294,186.73065786859166,234.72190809727414,23472.190809727414
0x09479baa04b3cbdf1364823ea2cf5e2c03b69844,2,55.43598350166893,5543.598350166893,0,0.0,2.5140157569889294,22.05077010657457,27.717991750834464,2771.7991750834467
0xa74279ad76b01a4c3bd04164112159bcd7ada4a9,2,2.963065987747625,296.3065987747625,0,0.0,2.5140157569889294,1.1786187017763678,1.4815329938738124,148.15329938738125
0xd8f52664d137e1a91275eec47aa287538a2b3f10,2,211.70192992780784,21170.192992780787,0,0.0,2.5140157569889294,84.20867265421045,105.85096496390392,10585.096496390393
0xa6bca85e6cbe9d829e2f01bc85e2063c3d1a6dfd,2,235.9829405129599,23598.29405129599,0,0.0,2.5140157569889294,93.86692977437814,117.99147025647996,11799.147025647995
0x2f78390fe88c0ca273ceca61679d767e2d946292,2,5.360440122552957,536.0440122552957,0,0.0,2.5140157569889294,2.1322221659315406,2.6802200612764784,268.02200612764784
0x90c74ba5135d5fa73d275510866e4096edd7a4ca,2,227.33550712052718,22733.550712052718,0,0.0,2.5140157569889294,90.42724035779712,113.66775356026359,11366.775356026359
0x4ea93376eb88c08b42a2dc72be462febee3e5350,2,3.8842193627619843,388.42193627619844,0,0.0,2.5140157569889294,1.5450258622937854,1.9421096813809922,194.21096813809922
0x2f8c9abdf825e633c260db80d1f352ee87dac79a,2,4.048853943489377,404.88539434893767,0,0.0,2.5140157569889294,1.610512556348789,2.0244269717446883,202.44269717446883
0x90beb4b998535a1468169e1860aa0b2eb1c99b3d,2,264.60955001428493,26460.95500142849,0,0.0,2.5140157569889294,105.25373569305364,132.30477500714247,13230.477500714245
0xa6e91c807e4e91e89d18ca8d97e76a95b71d0cec,2,416.3405766979448,41634.057669794485,0,0.0,2.5140157569889294,165.6077833006908,208.1702883489724,20817.028834897243
0x85d1c8b9750fa0545bb2f568d767c9b950270025,2,0.05238963695004345,5.238963695004344,0,0.0,2.5140157569889294,0.020839024896483236,0.026194818475021725,2.619481847502172
0xce1a2ba35986967f1e995933d2170c9e1c817d09,2,5.726650216596527,572.6650216596527,0,0.0,2.5140157569889294,2.27788954809711,2.8633251082982634,286.33251082982633
0x60aaeb5a558d225deddd5ad3b04d32de4e272e4c,2,215.77081665387988,21577.08166538799,0,0.0,2.5140157569889294,85.82715365010739,107.88540832693994,10788.540832693994
0x2ff5b006bc8de31b13f7b8fa6d4beaacc4c5a8cc,2,312.5356030382179,31253.560303821796,0,0.0,2.5140157569889294,124.31728089586281,156.26780151910896,15626.780151910898
0x6b77c6f0326d90ffc73d4fdd0821a5d30aff969b,2,7.443319788764832,744.3319788764832,0,0.0,2.5140157569889294,2.9607291712760766,3.721659894382416,372.1659894382416
0xd94bd46f0412f449a9ee5794e64ba72e1936cb03,2,42.699570353583226,4269.957035358322,0,0.0,2.5140157569889294,16.984607290101106,21.349785176791613,2134.978517679161
0x300ed4665d6d1c353ba62735f133cb763b976449,2,381.39409799872664,38139.409799872665,0,0.0,2.5140157569889294,151.70712313097332,190.69704899936332,19069.704899936332
0x4e92ac53097a81832222865bdbc43a1323102200,2,391.357862063737,39135.7862063737,0,0.0,2.5140157569889294,155.67040937423224,195.6789310318685,19567.89310318685
0xb8c7743d1406a52b1c970b7cbcc1d92a2bde8f28,2,325.58450310136277,32558.45031013628,0,0.0,2.5140157569889294,129.50774162661563,162.79225155068139,16279.22515506814
0xa7130c7fd4187866ea511175383614df285bfa81,2,245.31469787217827,24531.469787217826,0,0.0,2.5140157569889294,97.57882272225493,122.65734893608914,12265.734893608913
0x86a46c798842958b04c91baaaabeefb49a685d77,2,201.5619489018537,20156.19489018537,0,0.0,2.5140157569889294,80.17529259373742,100.78097445092685,10078.097445092684
0xcd613b1ccecf330d701e708ba643c50cf560b112,2,135.21097079672256,13521.097079672254,0,0.0,2.5140157569889294,53.78286529065616,67.60548539836128,6760.548539836127
0xcd6502601de7b652fdcd5dc8496ef5c0edfe27d6,2,62.324715255094304,6232.471525509431,0,0.0,2.5140157569889294,24.79090080554684,31.162357627547152,3116.2357627547153
0xce43b8dab686a57350e8a8718e7536cb52f9accb,2,187.90370039422714,18790.370039422713,0,0.0,2.5140157569889294,74.74245134377436,93.95185019711357,9395.185019711356
0xbdb308d3875379f7a96fb796d9d66ca957453327,2,4.3868399196942445,438.6839919694245,0,0.0,2.5140157569889294,1.7449532316966947,2.1934199598471222,219.34199598471224
0xd8e11bc9445800d3ab5daa803f728a1af363c668,2,14.734560466870853,1473.4560466870853,0,0.0,2.5140157569889294,5.860965837588319,7.367280233435427,736.7280233435426
0x30ce29f783b11a327371c49eb52656f11e47bb29,2,178.60828825957051,17860.82882595705,0,0.0,2.5140157569889294,71.0450154351825,89.30414412978526,8930.414412978525
0x083b2f03ccdac7d746e17b36367d07ce9171e2f2,2,410.7453094624473,41074.53094624473,0,0.0,2.5140157569889294,163.38215395849488,205.37265473122366,20537.265473122367
0x0839dc2177bbbafe780a7979ae4705c5327322a9,2,6.924044925634083,692.4044925634082,0,0.0,2.5140157569889294,2.7541772188123055,3.4620224628170413,346.2022462817041
0xd9fc65906a19fc25ea672255a808a836656eff86,2,23.37185791916187,2337.1857919161866,0,0.0,2.5140157569889294,9.29662348145131,11.685928959580934,1168.5928959580933
0x60c98f09f0360abab4e4319ea3979711499d6c19,2,252.13535338071975,25213.535338071975,0,0.0,2.5140157569889294,100.29187473459024,126.06767669035987,12606.767669035988
0xd9cd77909830ee717f0262c93f1ae8383d03a439,2,30.907937238384825,3090.793723838483,0,0.0,2.5140157569889294,12.294249609399298,15.453968619192413,1545.3968619192415
0x861b75aaabfa0f3701960c26d3e2a59d22601b2a,2,310.63052321663406,31063.05232166341,0,0.0,2.5140157569889294,123.55949733134545,155.31526160831703,15531.526160831705
0x07f9c0d29ff6646f32e14b804585f3817a1f42c5,2,253.34623089949534,25334.623089949535,0,0.0,2.5140157569889294,100.77352546227934,126.67311544974767,12667.311544974767
0x8625e2b93eb30225065ede867d4f152fc86e9113,2,45.84847879664089,4584.847879664089,0,0.0,2.5140157569889294,18.237148541803187,22.924239398320445,2292.4239398320447
0x2f048f1c429f883b7b946e7c3e0d34db8dfb891a,2,75.74149590013847,7574.149590013847,0,0.0,2.5140157569889294,30.127693388387943,37.87074795006924,3787.0747950069235
0xd8e43f6e12062f281254166b1fe72154889d16e9,2,10.63584154409165,1063.584154409165,0,0.0,2.5140157569889294,4.230618489372692,5.317920772045825,531.7920772045825
0xf985e4f8f6e470effd8120deae19c78f7cf7a61a,2,0.07254351791386107,7.254351791386107,0,0.0,2.5140157569889294,0.028855633745409545,0.036271758956930536,3.6271758956930533
0xa68d1c482377a2862323dd42454ccd48a0caafb5,2,239.6246204365487,23962.46204365487,0,0.0,2.5140157569889294,95.31548072854974,119.81231021827435,11981.231021827434
0x8638dfb6bf3d8f81f9302092a1378d9581a091a9,2,11.473940435216383,1147.3940435216382,0,0.0,2.5140157569889294,4.563989069407773,5.736970217608191,573.6970217608191
0xa69002fce81ec39cea10b843ed1ec4269ea98a9a,2,231.7282282277525,23172.82282277525,0,0.0,2.5140157569889294,92.17453294934656,115.86411411387625,11586.411411387626
0xcd9120fad3b5d32803d29bac6e1457429962efc4,2,106.26593836244159,10626.59383624416,0,0.0,2.5140157569889294,42.26940028797502,53.132969181220794,5313.29691812208
0x5efff19cba2a8575c70912cbaf55f50958dd6314,2,179.58842122795915,17958.84212279591,0,0.0,2.5140157569889294,71.43488290743835,89.79421061397957,8979.421061397956
0x8faa94f1fce8a106be1afcbe66991217be19aa28,2,244.84291282292438,24484.291282292434,0,0.0,2.5140157569889294,97.3911607921567,122.42145641146219,12242.145641146217
0xf72a17b385b0fc7cc1335a0f2783583e73aa208b,2,309.5487378827039,30954.87378827039,0,0.0,2.5140157569889294,123.12919559957516,154.77436894135195,15477.436894135195
0xcc25a1a8abf2f27f39df6dc5203c6c75516c9cf6,2,7.268268869339299,726.8268869339299,0,0.0,2.5140157569889294,2.8910991703745736,3.6341344346696496,363.41344346696496
0x326d23356ab1a0020c5005259e61773771001c69,2,0.38194403359700546,38.194403359700544,0,0.0,2.5140157569889294,0.1519258710034757,0.19097201679850273,19.097201679850272
0x6f4ffea086738641e1558c6716c22ff5eda04314,2,110.55618989069946,11055.618989069946,0,0.0,2.5140157569889294,43.97593355704107,55.27809494534973,5527.809494534973
0xddb357dd9193f8c4a3e4ba2241dcc9e114c79672,2,6.8098348631174375,680.9834863117438,0,0.0,2.5140157569889294,2.7087478844101076,3.4049174315587187,340.4917431558719
0xfb211fe064fc7520a689222c9c9610de0bd51739,2,256.44408724560424,25644.40872456042,0,0.0,2.5140157569889294,102.00575972234589,128.22204362280212,12822.20436228021
0x2ad57b7576864185d209c7e5a7bba838a5147ff3,2,373.25409802212585,37325.40980221258,0,0.0,2.5140157569889294,148.46927549458852,186.62704901106292,18662.70490110629
