executor,n_profitable_txs,total_profit_usd
A69376F6CC35D911741F7E8C0659480A551CD1BC,21,65991.0853493005
CD05C50D034DA234468AF40D402D0E1B7744AEA3,32,65827.3037107115
D7D0E2A8C7079036D44B238A9CA46F0D396415ED,67,65632.14857382054
D7D59A462D39DA514796AA2E05CE81A67CDC62EB,7,65607.56768699999
F75B48D0D9E097D351543B8D9525C3D83E0ABEC0,5,65457.22719728874
DFCD4F1163E046C87B1287EB34CB7930F7F85B82,58,65184.31072076454
40A12D67557B434E22F1469C900A80F25A56AFD3,30,65015.24883188177
B2F72FF1892DE42872E2428D724B6B1F5A99D2EC,7,64813.14348626909
23669E73ADB05515E09FE167FD804446B68DBDDD,3,64542.019599
1EA14E13D1C89937D337ED51AA44DAAC5FFE3E0E,44,64404.23248565814
0000000013E2AE14354A12AA7DFE212233E0C3F5,49,64015.71367793144
EA1A19ED166097B3574A68F363292EF006700C90,366,63454.77494924552
EDAA4DED26DE1367F23EDA3BB822B3EC0E90C9E2,4,63452.27129850368
D16EC345EBD338BFCBFB8320FC3C080F4D8A2C20,84,63315.75489470016
2B3A50C13DB0813AF58E574C49C75A5249CFDFDE,6,63181.31782124069
81C3AE8133298D92B9D29C53CA00AE3521CCBD87,2,63099.21325710928
BD60CE01E6CF712BDFB48A4634BE27B34D40F647,103,62822.49440687589
EE190B5BEB2703A8087A02FAB90BC9CE17B4CA76,196,62719.42486553658
F811D8FDC7AEEE8BAE73D9F4E00EE6253188190E,1,61927.89371154324
9E91B550BEE36D279DDADF34FF5AC126FDB2F9E2,4,61514.763847999995
B3A4BAC737EBB02A22A028842E73B6D59AB3FE72,70,61489.968924697016
5ED5279D7769B57BA2506739CBD56401E5EDC762,18,61411.23830513461
8883A0439B15CA6F30D45A36067CE815E3819334,10,61348.91600453174
3A2FA488D4241B63D28BA4FF1508BBD76CC692EB,57,60871.41972500001
AF1CF2E60EA208E9264625775742F328616170C8,70,60741.49303999999
59495C0497ABB3C2A60EB7DF89B6AD94DF8B6993,141,60715.7192779088
F728260BBBDEE07822CF2C24EE38B69DA11AAA38,2,60683.78063841738
512D00B511A49E589ADB96C7A8BCA5C288E255BD,171,60304.64912769779
DA8EF690D9C9B6C7DB1A5F95943C838309306B03,222,60173.91432013261
262733818019484C30ECC09A6A0190AD77CD1848,3,60130.40104306394
1279B251FAE8B18DB598B5D40FE5D7E818F3F401,25,59885.704416321714
7C9457A775015EEE6E098CB1A4BA6CF9B0FDF3C0,29,59616.08699129476
0000000009445B9000A3AC4AA2A984E25C111B20,48,59371.383883597875
82F639C08FBC3EF62C7F8BE3E8B801F0A047C674,2,59322.4726244392
98C9FFFF2732A62B0BA97C8A2CA7979E2153A857,31,58704.804472314616
000000000B73CA27ADCF42BDB50B17CC4F16F466,62,58684.92530583175
A2203723AC785470E44084804283F9E99BCB3AB9,12,58607.93431947423
A6797964F3DEECFF4F5809E484C87A3AE71BC2E0,8,58364.231486232224
40074ED3469873DFA95EDBB8C28EE72C572C6815,39,58312.732715149425
DF175F31EC09A7AAF749F5AC63F080714384BE62,61,58105.59117499997
756C27DC58961C86F06DD84E17A55F8956599D7E,11,58012.34747103874
2387244671C9A2B0D74469967FAA974B6DD425DA,118,57946.20267710258
7F7B5B2E96C48CBD47EC257FCC7D284F7B06279A,6,57652.319956711915
1C1553483DE4702C079F55E44F0422C2D7770A46,98,57636.3857422369
CBCFB5360F1BF7D55D9E529E298ECD439FD353FC,7,57527.96178966042
55E1D60C15174E9E06D7E125169933FEACE1DE46,13,56838.838162574095
F4CD468992699B37F7D8422A49F6056098322D6B,2,56813.20098181811
0064E02C86D239332B0E73AB68FB91E1B45CB124,58,56761.52606988653
283424370A9E1FA4D67B1A29FB6F265AB7C730A7,41,56585.98110235023
A600504DBD6F5A69A6CF15DA0788EED57D088BE8,19,56417.0203740733
323D552F1594EEFCD7F19561CB95806AFB0B60BB,13,56176.67926681521
1359E0A81B8382B9C011D480A284D831E038300D,7,56067.965808410954
72F777FE1A382AC41ACB54C09759285F2E13B261,47,55548.34202299637
57E68250AF87D469E9E5C341B579C60EC949F41D,78,55368.23440947181
21D87EBFC966BD75CE670EA1C218E4EBA26B6F57,15,54832.85219803634
CEEDE787AAE53B27B1CD57FC84ADF7E42DAFC1E0,108,54528.66602760429
0FB800B6AD226A36CB4C8E0166E373AC4787E527,15,54521.38994864418
392257849E4EA9422EB3D63F2775A8EB6117105D,40,54471.55178040484
582D2C54D7ED4D3EF09FD400CF87C760F4649B83,49,54386.48328116198
A9B68C5E1DE1722B13BEFD9B02B3452C7BA99CEB,11,54179.39942780165
0837D55B1C190D476C26B18A9F96F3824DCEEF1F,49,54122.06002978924
CEAC58EE82815B0A5BDFD698D1CC63094F9693BC,100,54017.5551503652
CF84E6C387E074F73E8C86BC9CFF774F32B35604,14,53988.89081919109
EEB4E7601559733D3879F55D58502F8CFB4D116E,61,53983.156217315445
52B7C54D0DDCE46D15493F27B2295117D4B7D5F6,368,53794.85862085904
26C015A64F27E6C8621685C9EB6CB4D2BFEE60B5,4,53755.657751536724
37346BB1CA6723C6D3999C81F6EC6A480B3502C2,36,53734.54628121551
BD382946437A50E69B185A6A9BF760B5D9DD98EA,58,53633.98342399999
8976F852BDBD4ED1FC18011142D73143762E3281,14,53384.071272999994
0000000084A9B5588C7B4771C6CCBABCE6EEA0DB,54,53000.19066820453
2658D1CE0939F84EF71878A2F1C4F2AD24391CF3,3,52540.12784696655
5DB7460D529192FEFE1CBA322304364FA4E3A806,53,52508.67698026389
62A09D8E2DA4111BE1A1D522F795B317A28BB594,56,52263.87465399999
E2A69675C192455159C1B6F4422B3C7BE51713B6,31,52047.57284102049
00000000612C85F7691D6A9845755EF4BB5415A7,23,52038.17714430808
6078EE8A93697C6D67863FCBFF77141D9AB358B2,137,51868.62694772249
4EBC58582F6B7D98C43014812560425D4BB55B2F,3,51849.538249777484
92A8D5CE2ECC201BE0D707F4922AB6484BB50D61,53,51793.42415244453
72B833D6F72C0B7CB0898327C3A09BFB1E7B4A73,19,51744.73397534678
86FE4479363E214DF2DBFA3175A4B9F32FFEB315,47,51674.64469378141
22EC3C2B8F56E031D19D51EE4848F100932C73E6,80,51509.56937180176
63AD98B93BA8724D3AD9FE6BE87168229EE896A3,20,51363.4651972762
EA8C8ABA543F35C945B618E629BDC5DEB9A7B62A,3,51166.71918965665
C00217D59115363BB1B41531D66EFE144C476FF2,130,50839.33011379868
D206704A8478314904F8FEA8F2ECDA2600280ACB,30,50707.85720523294
A1F10AED324B81B704F4FBE1360680D04F24F45E,2,50550.04932221111
F1B0F099E6327DB1E3F78C39AF2C9F9A60BB7CFA,23,50484.67759182531
7E1FEA2103C8F68738BE2B4A2E216C54BBACDBB9,4,50331.06740005345
377E37EED9AB2ACB70338C0F281199708626510E,102,50083.486501422274
9CC644752C51E9A153A773E928961737B68B67CF,82,49982.09888486955
B28F51BE955D3E1F83A494C805E3D3F627CD0AD1,2,49925.03057332698
75FA1078FA122C77DC421BB49CDE056AB2153B2A,58,49920.18150500001
F873BEBDD61AB385D6B24C135BAF36C729CE8824,5,49837.808234514145
B70487CE46538011CE7DECFAC7EF9DB4BC797AC2,369,49734.472476117786
CD6D31BD8FB8E4100B9CB916CD9A92D884F58355,21,49243.090648
6017753B1E86D6CE5F57BA5BD096FB530C5C844E,7,49197.38024099999
DEAA8C051053074B61F5D09B6543FEABDF3F605A,129,49122.66564423224
5F1115F3D02030817F06CE4493966AA10189BA5B,21,48825.08589037604
76AC94A97089345B7012A3105BDF905D9B0FD535,33,48798.69322818091
8A770130BDDF9607DB3C051DB82573940595D91A,4,48731.92193700001
0CC5D34773B2EE45069F4FEF29F8E50926934BC4,31,48182.021184465986
63545002DD5A6B0EB485C032E67BE0489007E68C,2,48164.07848863489
50F91469CEDB4A0976620677BBE52F373028CF02,54,48044.32964794491
F23D180C5561391526D35B28584934339708DB4E,36,47855.46835362795
33E1A2AFA24585EF1505A229B508AAD77C20B85F,5,47835.51223526419
B1D27DDA414623D4E1FAC247686A5BBA0AFCFDC2,433,47807.393169023664
125F3E3F62454ED3E5EF26A61DABC3E8025057E2,82,47777.30196583375
4177C22A3F4B12AB828ABE4232E664F886214341,17,47689.1605890612
88AE88FDA58AA6D0BC06EAF8D5CCC82DFD9E3072,9,47668.72159081978
2FDA6A8783EF99C6ED532EBC18606DF9AB030E78,18,47621.016847
D71212BDAE3097E7ED316EC82B0ADA060A816397,178,47557.78492056799
EC2A4193ADC18DE3C420E9A5954C50D0B56D9969,3,47474.80860107232
3AABFC9E055D358E7169DB3D3AA6D961610BA040,148,47275.35279283892
07C1D4DBA973E2CD66E298CB67583C7EAE7BE8AE,140,47132.59852599466
7B6F24BD87AD9D8F7BC0107769A50A20FC833844,5,47127.3135530225
B3CC787ED7A8242615043AD6FD5EE03AC2906836,3,46834.13468437469
28D8FB0775A6361072BC19AFC7C3173CA52432EE,3,46777.45729352675
EAC9BF6481CB008AB82DF4E65B7654356D19224D,7,46695.41837510883
BB7525AB4B046A50A98D368A6DEEE579BE7B993C,82,46600.43749677481
97A50E96C4DDE079C031C672262421C3D32B9FC8,1,46579.995413
C95B37CC0072CF858DFE1E182EC3B28201353F34,26,46534.88310500001
FA5287B6EFD536D1E6101EF65942E1C012230186,94,46169.78129113395
D71212EAED944DEB835DCCA0A26F34E4C47850A2,206,46085.20604866192
758E83C114E36A28CA1F31C4D2ADB5EC7C04C578,10,45658.05776689044
994649B6F14E340C2878885D2E9D90BFD4EE8AAE,3,45640.80367155677
27F490C4A3E0D101259900008CA0607CF8D096EB,2,45565.402715482065
B969B36128BACAF9D5EF5DF6345A9B78F66E15F4,29,45561.787873196445
FBCA4651FA15EEF4C3E247773D94DFC786217214,5,45525.712375027506
F07EF3698AF369E6163562348FBD8D56398E5A5D,3,45519.96577226005
53E45A95ECE28E4C72410E6A57597AE6A26BAEC0,31,45243.55406296382
D71212015CDECD4622ACD437E27141B03AAF12AF,217,45187.72268551741
C62705EEF429D15896B8022B43A9B9919B348F55,31,45186.629532589046
64809BDF6622856382C27A7CC73E8C8106D33C33,3,45174.34320469423
