executor,n_profitable_txs,total_profit_usd
4337012EAF1F862B8DBDC6B62A01782AE01EF038,763,321081.393655341
CE749058768B7DBD32D1162649666DD48DA72B42,59,319916.15261476213
4337004EC9C1417F1C7A26EBD4B4FBED6ACF9E5D,766,319274.35648452543
433702873E33D4846D399A75AAF96EACF181D0B2,706,317310.2170209771
433704940AD127F33B441418A3C17E4C47E45393,767,316729.617101007
92D435C96E63C43E12D6D0AB28F6B0B04072F765,5,316098.34710892173
43370108F30EE5ED54A9565F37AF3BE8502903F5,778,315950.1992271007
43378EEBC955B8A0EA621AB4D1316CD8AA9A9EF6,757,315046.61968687916
4337023CCE7419F20DB4057B4DC3E2EA0C2151E0,787,314673.89225598535
4337216E7D0687BFCCF868058E10C9685BA116BF,812,312352.9385514437
4337019D937EBCBD73DD750072D86C1CE664B350,786,311821.8184125513
43375CE21E2C538A13BD3B46DD5C6001CA7C9B7C,739,310404.4665673723
4337FA4D86D4B6A2634900EFFB713BF6FB685835,772,309791.37197333114
43375CE534EA8D3B6B8876186084044F03578826,770,308865.25164121523
4337BB3F3C9645A2A76B6652C7A9F6DF25BC39A8,748,306748.1876133084
433768867635038EEF028526125D551B580BBC7A,745,306402.2809287307
43379206F4BBA42B231450B533DAC402F17215E5,747,304296.39884657867
D821359C0CEFC9557AD058C2D4696EA1B8E5289F,131,302219.9069336325
4337CC3BFC63A89599BF9B3B7271AF7DC7183C3B,777,301953.2570338211
43373C042E4217E29B65C408857553F8E7E84B72,799,301218.6080819459
B71CF7D28827779303FE471AA8C6E8640704B45D,261,298987.0603701594
4337026D731283F9917FA3C9194D74809BFBEC26,790,298168.5715568764
43376AC2EB82E4C49D31D6663E20DA6DB6AC3DDE,783,298020.6133775401
43370589C7500E4BF597B3E620B094DC27CE3392,768,298008.4654233541
F70DA97812CB96ACDF810712AA562DB8DFA3DBEF,613,297899.3725723079
4337042D8A539C80C92D84E141271DB09F9BEC68,848,296655.97831496346
433785AF3A50BB3D281D3D44DBD0391A30C6CD3E,718,295365.6383481473
4337003FCD2F56DE3977CCB806383E9161628D0E,749,291513.51110348414
4337032D9C9291F05BEBDED166D947F22B25FA00,792,291422.8167398228
6ABEA4998F9EF34EE1CDA5715CCCA0E4D4EFB730,2011,290551.69369935663
4337070AC081475A9A04143106893D2606DA2EED,769,290291.8786584222
1EF264F336572B083B2BB9FFCE54B7FC96F27CA8,139,288629.5851827256
4337061FE1F4765C4A51C5F2EB7AE644F2456F8B,747,288396.87073534855
8678A9AD1DA7AACF322D88149F7A67957B17B44B,615,288228.98883963434
4337B26CA98C42CD74672E06A033AC8CD1CD5DA8,783,285419.1303787275
4337041D8047569945950EC533E3F1AF96D7BE70,696,282392.8863187646
43370240C309F6CC0815929A176609267971224F,687,281544.69645590376
43376F699AF50F62E157FFAD4BC47AD7C33056C7,763,278662.08217147546
4337063E01D266B3AEA4A4E91053025CBC8E3A73,744,277427.031799398
D9BC5189FA908E9626FF0713D6A979A639566F48,844,275012.10058602964
43370483638FD43F9A9ED2884C028BFA4E546CA5,759,274566.3157575904
433707177EEC628061E37777483A7FDE7C0F403C,765,269691.55489453673
4337055BCA06A9D578086E56546CA214A64AC271,711,268731.7652299413
43375753EBA3D85C9896D4855E210A0780ED11C2,468,264990.6828727638
43370188473A398394E4BA4A7C7CBB2C6265E22A,717,264668.03945497615
9DB6DEAC60DD9573CDB05B8D152F5616C7862C62,57,264566.602886027
D4AFB8C68F85AD386BE3AF34CF9E1224B2D9109C,121,263693.11874529324
43370398500DAE4BA10669646A1FD1577407F637,772,261605.7543793882
4337034C17597470B36CE40A761F2E9F55A2DF48,760,261570.69136116095
4337007AB182EBE9CDB0BC4B96734C32176D44CC,709,261474.95515324897
