friday_utc,token_address,x_end_n,x_end_qty,x_end_vol,x_full_n,x_full_vol,x_start_n,x_start_qty,x_start_vol,z_end_n,z_end_qty,z_end_vol,z_start_n,z_start_qty,z_start_vol
2026-09-04 00:00:00,0x62fd0668e10d8b72339be2dcf7643001688ff13b,12,2.0270952162117477,453.37353008089946,3293,328967.8790714298,176,46.049698164450405,10236.444590623638,64,143.352448323539,32057.97562225717,30,39.372484409401316,8917.277505075714
2026-09-04 00:00:00,0x6330d8c3178a418788df01a47479c0ce7ccf450b,2478,786.5821665053522,146109.4778281239,32036,3459191.4173592255,196,207.23865207529653,38353.18960571163,184,353.9665988954395,64411.62635637007,3241,1559.670599680085,290058.9990591521
2026-09-04 00:00:00,0x63b814ddbd6bf339f25fed8c36158a008d5b373e,6,1.532331386882805,504.98975810066395,969,193862.0399330991,14,15.99975483805659,5244.789422613056,5,25.187364095647094,8457.746761693901,7,5.390232172981726,1793.079723497888
2026-09-04 00:00:00,0x63d5a3b6939a33f1e75d8bcd85759858239600db,0,,,0,,0,,,3,5.190099969822244,317.6149494174693,7,7.985944737262418,507.847287877626
2026-09-04 00:00:00,0x666716999e75d2652398ff830bbc2e485946e140,0,,,0,,0,,,0,,,0,,
2026-09-04 00:00:00,0x6ddb95405db6179012bff2fff7e0f8d49cf00137,0,,,0,,0,,,0,,,0,,
2026-09-04 00:00:00,0x6e3dfd9f7e1649baa14d25cac18c94d62db10a54,1,0.41415966582636027,2.800850509829,513,58050.251857529496,24,231.21703218070763,1558.31160394375,2,1.5555022838357204,10.537423666915,8,270.5333428680261,1846.3304700807041
2026-09-04 00:00:00,0x7066a64c24e4206cd62e83bf198c1e7eb361f51e,186,702.0509398345076,20927.000491132487,23642,2720764.513075452,3400,11168.463551624212,322522.2370741558,32,784.6845141432116,21951.64834224415,646,4803.441775993359,137876.7372315221
2026-09-04 00:00:00,0x748c32c3ca24edf31ea597db1f3d330a7a6da3dc,7,1.2794480947653346,408.47251828389,28,2010.6397965229392,4,2.1836028532493628,675.7802844271764,0,,,6,1.4826402710616988,468.83362018251796
2026-09-04 00:00:00,0x756bc80af765c82da966a788858d65adf14f3793,10,23.945039221354243,209.48650605067,439,78052.84572094554,16,116.73769850421579,1020.326280617662,23,1268.0943165087192,11285.611253145775,28,191.84532323882797,1693.397105754468
2026-09-04 00:00:00,0x75742c18bc1f1c5c5f448f4c9d9c6f66dafaaa38,22,2.6351980537066577,1342.7318316301062,1774,163821.5586971267,98,22.790219102874516,11707.96843921334,24,12.041451007031698,6333.43285553778,54,28.701887432551455,14895.16451937032
2026-09-04 00:00:00,0x77e655e37f4d913fb9540e0d541d824171a60e81,1,0.014433432591773694,3.3976610752480005,37,4128.807250578886,3,1.117743581789195,275.036372343861,0,,,2,1.9927618816775892,502.876838723645
2026-09-04 00:00:00,0x7c04e6a3368f2a1de3874f0e80d2e0a1a9915da6,0,,,20,1240.5960149448397,1,0.3757579593565987,56.244615015940006,2,2.0478586351431005,297.2051320335556,0,,
2026-09-04 00:00:00,0x7c148f74ac7445d1f28366b7fcdc6792a9fcd0cf,0,,,29,1720.9966754097811,0,,,0,,,0,,
2026-09-04 00:00:00,0x7dc013eb55e436f30d7ed1afe4e36d6e45e3c3f7,0,,,11,1197.6318767781145,0,,,0,,,0,,
2026-09-04 00:00:00,0x7f0abef0c07280f82c6a08ead09ded6bae2c13fc,29,39.294205541194685,7455.250850606584,5944,2400906.5880427547,677,1900.7169065104454,351343.302867481,32,88.63108924439435,16821.465268829827,57,111.09262997572125,21086.896302889276
2026-09-04 00:00:00,0x7fd06a4d81ccfa3f351394e144d5191874c31313,0,,,4,252.84306488243422,0,,,0,,,0,,
2026-09-04 00:00:00,0x8005d266423c7ea827372c9c864491e5786600ea,231,91.67638493725033,105087.64273793586,31288,14842322.167637633,1463,921.0817603127788,1055054.2685545755,410,229.03269641097216,261422.91479683536,368,189.6974003174549,217525.77113952834
2026-09-04 00:00:00,0x822cc93ffd030293e9842c30bbd678f530701867,43,92.99427842847926,25083.38370240545,3962,581769.0035997825,152,100.49936020634712,26896.121894260785,89,175.50821958123583,47379.99058308364,56,73.89506613821754,20045.297918027416
2026-09-04 00:00:00,0x82da4646242e1d962e96e932269dc644c94a9caa,2,0.4483237842565434,85.40129911283701,754,87287.96230654344,15,13.037818407056765,2529.477288522859,1,0.024171235725539843,4.4682451065199995,0,,
2026-09-04 00:00:00,0x84cab63bc87912e71ad199ff14a0ba45de68fef8,59,39.55693618185142,7152.965873790836,5158,621794.5004087696,193,103.24726712168116,18182.54677903128,61,102.60904006207704,18727.591149571315,131,190.47007325664867,34894.24183902494
2026-09-04 00:00:00,0x86923f96303d656e4aa86d9d42d1e57ad2023fdc,639,153.63752846512645,74219.13281218044,29442,2945230.119335086,165,31.432243403425453,14986.51428484749,156,77.87036327773045,37896.88520659627,158,69.88182421298038,33868.431439930646
2026-09-04 00:00:00,0x894e1ec2d74ffe5aef8dc8a9e84686accb964f2a,622,448.9390425372223,79118.98994108738,35492,4004282.7591903755,2444,1379.2312618877836,241316.39542186187,174,157.91763237664122,27439.152954825808,632,547.5073134149729,95789.98816210181
2026-09-04 00:00:00,0x89776d4cd68193597a2fc132cfac1fde36ccea8a,0,,,7,2243.438845923581,0,,,1,1.0,233.485415290697,1,10.0,2215.745709386765
2026-09-04 00:00:00,0x8b2f88497f15a18e9d4ffa1a8ffb8538399ae774,0,,,6,202.07748180240912,1,1.0,38.528287711368,0,,,0,,
2026-09-04 00:00:00,0x8cf07c5a878945185d327aaa6e33faa95f95e7bf,3,1.996608659790326,60.573809731128584,96,6369.592449765324,0,,,1,1.6689431898926654,50.595424088325004,0,,
2026-09-04 00:00:00,0x8ef20885f94e3d9bc7eb3080279188bd5ed7c08c,0,,,35,2862.7512066781233,1,0.11404091077057064,100.27090000000001,1,0.003396115106860208,2.9870038751670003,50,8.693495913344048,7821.9009631856
2026-09-04 00:00:00,0x8ff63eaeee3fe54ba450c4f5538064ec5a893aef,0,,,14,1174.439413604556,0,,,0,,,0,,
2026-09-04 00:00:00,0x92ef19e82bd8ff36661de838d5eae7e5cef0effe,0,,,8,893.551934209519,0,,,0,,,0,,
2026-09-04 00:00:00,0x92f9f459f1a9a5ad266b182be7bffd1c6c666894,0,,,5,501.87996301222506,0,,,0,,,0,,
2026-09-04 00:00:00,0x92fd66527192e3e61d4ddd13322aa222de86f9b5,4378,9325.32945458553,947217.2707642261,149680,22399499.37587494,3679,3841.0542696661296,388864.6245442155,1036,1989.0519005423566,201350.77921631583,11263,16356.05360708362,1660862.4576513672
2026-09-04 00:00:00,0x93dbb1d2dc5d63f4abacff30485273f538df68ac,0,,,247,32870.289624926125,18,0.8110214627190735,1290.8808548692728,1,0.07572073206795887,125.08412499999999,4,0.15745283241606622,252.423946059305
2026-09-04 00:00:00,0x941ae714ec6d8130c7b75d67160ca08f1e7d11dd,37,14.316743604812402,7505.052002826888,9007,1256124.529295836,94,44.66563768841224,23105.788559031575,41,46.11951895474886,24091.833152759198,184,60.15915228773133,31609.001590967848
2026-09-04 00:00:00,0x94b8aae43a1ccc08aa64b7d1f29b4d920af4a0c9,2,0.2870028691907747,300.2754,17,1022.5247194419508,0,,,0,,,1,0.2639400753184107,252.85541112674701
2026-09-04 00:00:00,0x95052ddcd5dc25641657424a8cf04834997e1730,0,,,0,,0,,,0,,,0,,
2026-09-04 00:00:00,0x9651342cea770ae9a2969ba2a52611523146aef9,20,138.00363010124283,3211.7153643158904,128,31694.973427934576,12,121.90399677811584,2897.580342469407,5,77.40789356938078,1788.227844571438,22,400.496103094002,9400.523150019086
2026-09-04 00:00:00,0x96b933c74ecb4a0926b9210cef7b743ef46be2e9,0,,,11,566.608673729709,0,,,0,,,0,,
2026-09-04 00:00:00,0x980dcf6766fa79f5cf0c4aadb3ab477ff15a9619,412,427.62050071762,105516.10497271258,61599,8078345.965422152,943,564.3735636717345,134380.74611386826,245,315.81417859592614,73918.24148568812,438,990.018499239886,235243.23465968727
2026-09-04 00:00:00,0x98e75885157c80992a8d41b696d8c9c6fb30a926,3,4.620140551159238,82.482965593674,269,32831.35316354279,11,26.931843080710834,510.47687848351694,1,0.11664970664032524,1.978182276286,2,4.270492006229376,74.631658145699
2026-09-04 00:00:00,0x99d9d8663545151603863c5acbd6fc3218899009,0,,,130,13033.001038654987,12,18.128397544819716,1178.404820446809,0,,,6,7.768200798522525,501.9202369240403
2026-09-04 00:00:00,0x9ab02ead789b6903c3c44d0ed32f9c707cdf12fd,1,0.000766171937382285,0.47953022256000005,3,9.217287715614956,0,,,0,,,0,,
2026-09-04 00:00:00,0x9b23573b156b52565012f5ce02cdf60afbaa70be,33,103.28325545966582,5391.911128172793,8962,1470953.1597057686,323,1145.2638351932837,62024.4641551184,26,59.61996074392941,3055.6676246086345,69,487.6766996321137,25489.686922961864
2026-09-04 00:00:00,0x9d9c6684f596f66a64c030b93a886d51fd4d7931,0,,,65,5008.518986618166,1,0.44233089308675616,100.27090000000001,9,0.09442284081987143,120.3187461028338,66,31.85947944880053,7718.820790527587
2026-09-04 00:00:00,0x9e7abd3c9139d14e4c86dce0e455aab7a0c2fb3e,41,299.9101633533546,5677.902404484712,3719,674980.700764181,186,1910.100172101599,36769.717877291834,32,221.08093361903357,4296.131915247672,49,2299.572259591345,44238.82535273696
2026-09-04 00:00:00,0x9ece29a4a2397c0a35fb5fa8ee2b9509130a98cc,0,,,9,1568.0192466831545,1,0.14850527398927194,7.822047145440001,0,,,0,,
2026-09-04 00:00:00,0xa249baf1063af884807c1e1400aef7784836917e,0,,,69,7032.430237976459,0,,,0,,,0,,
2026-09-04 00:00:00,0xa30fa36db767ad9ed3f7a60fc79526fb4d56d344,377,517.5946637059287,74413.76781150409,22186,4792705.4765628185,1725,1753.9209538872724,248698.63487359264,703,1372.0659007505703,199291.93913989695,978,3282.6367962050263,472263.1096700861
2026-09-04 00:00:00,0xa48f22a46c0f1c46ca7d111cb6c137c271987180,0,,,7,260.7075206502855,0,,,1,8.21000374848e-06,0.009045651239999999,0,,
2026-09-04 00:00:00,0xa4f319104089fe321dc8093c6e707d4fe190a988,1,0.03722078474744974,2.5687064237159998,73,13708.626860802002,6,61.58627845180806,4400.7887008682865,0,,,12,61.541309675388256,4524.389669054385
2026-09-04 00:00:00,0xa5d4968421ba94814be3b136b15cf422101ac1a3,0,,,29,2305.7680647538564,0,,,0,,,0,,
2026-09-04 00:00:00,0xa8eb3bccbf2017ee7cbfb652eb51cf2e1b153289,0,,,6,283.50560827708125,0,,,0,,,0,,
2026-09-04 00:00:00,0xaa4d64474c172010ab57719cb9951e6142a100d3,0,,,96,9886.209755941785,7,33.29177904021695,622.453223751819,0,,,1,0.5462470745568955,9.952241597657347
2026-09-04 00:00:00,0xacef2e09adb47ad6abebad9ff06689e60615c2b6,81,160.18858719405353,7892.3366097687,15833,1769080.7914377518,1129,2751.2690166216,136525.98393778718,64,176.78557943300424,8655.55988072646,24,51.7204166012525,2540.161834033704
2026-09-04 00:00:00,0xad25ac6c84d497db898fa1e8387bf6af3532a1c4,206,320.3794921968455,35976.93283485794,42150,4541337.440366638,357,379.57106654867965,42819.943642021164,59,124.82504460403577,14048.57907636917,110,586.0241027338268,65568.19640656475
2026-09-04 00:00:00,0xad622320e520de39e72d41ef07438c3fd3354875,0,,,21,1047.81721147994,1,0.08221559439209092,11.93594499795,0,,,0,,
2026-09-04 00:00:00,0xae517a2903e68bd929dfd15be875f8369d53e94a,0,,,192,33383.30004578368,13,10.126764062096784,3027.0872889553248,4,43.51741614018251,13069.145634114899,4,0.45604165857129253,133.370859563789
2026-09-04 00:00:00,0xaea445c5f3db1a462998ccc422a875a361ee5d99,1,0.00189216978154228,0.48169773531,17,4812.056682549637,1,0.003551805074386259,0.8929230110699999,0,,,0,,
2026-09-04 00:00:00,0xaf3d76f1834a1d425780943c99ea8a608f8a93f9,3167,1613.7549258255783,517637.04948236526,117097,22630048.10427939,1967,1982.70141313744,636534.4475215987,4537,2399.1919201274527,764575.8220356721,8231,4351.185332657487,1395147.157734294
2026-09-04 00:00:00,0xb02e3e1b7f68559427c2d9100566e4f3cc5b7611,0,,,0,,0,,,0,,,0,,
2026-09-04 00:00:00,0xb039597ed45cba7b6e2fb9e8be51802969cee5be,0,,,11,696.5253868420783,0,,,0,,,0,,
2026-09-04 00:00:00,0xb0992820e760d836549ba69bc7598b4af75dee03,5,3.5182010610156835,574.1428687998686,602,25164.753971514132,9,9.346244683703398,1487.700688383309,4,3.9632835951303687,664.078661765149,8,5.505594074032148,907.9106134014461
2026-09-04 00:00:00,0xb1969f6604ca1ae7a2cd3f1827876e914594ca2d,0,,,53,8387.811618571379,2,20.72144993826659,88.35047218157052,6,583.2566921179441,2735.724519379855,4,300.0,1348.4696818192801
2026-09-04 00:00:00,0xb1bf26c1d20ff267a4f93550d1e0d06ac40a114b,371,2056.8260690876464,32959.096621735596,11564,3190994.798137336,2086,36319.57205743993,675996.8112397789,58,998.0482403030461,15705.58482587389,98,5383.8891523888215,84860.40890823041
2026-09-04 00:00:00,0xb1cc0ec7db69cf43539119814df40071b9d61793,0,,,5,166.04252690640644,0,,,0,,,0,,
2026-09-04 00:00:00,0xb334c5ce741b80b5b671f47f5c269cb193fe8e24,0,,,5,69.34259947339,0,,,0,,,0,,
2026-09-04 00:00:00,0xb7edfe2f33c1ac06830a971dfb559bde8a2a3d76,0,,,0,,0,,,0,,,0,,
2026-09-04 00:00:00,0xb853bc83a753342a4f8320ea680b4b1e84118d21,1,23.41859215463438,300.0903,19,2720.1803381602376,0,,,0,,,0,,
2026-09-04 00:00:00,0xb8dbf92f9741c9ac1c32115e78581f23509916fd,0,,,28,2266.580260729915,3,1.1374367227223288,30.028006536924998,0,,,1,15.04495841613663,399.4934596
2026-09-04 00:00:00,0xb90a19ff0af67f7779aff50a882a9cff42446400,160,11.64285341648724,20767.449162909037,18938,2321790.654178051,575,48.52283096924256,83994.63368320324,764,48.69773049406789,85541.74721345342,1054,86.83295950817246,156834.13907483086
2026-09-04 00:00:00,0xba0cab75495255d0cb58e22b648bfed4ecd1f47e,144,67.94293393303545,23169.178759085033,25052,4157117.862322532,171,132.54243459999603,43456.74969930121,87,33.05182780006424,11232.37789809555,273,135.28625439066113,46506.730318092516
2026-09-04 00:00:00,0xbbd09f72b025360fee5c928053dca6248d35be54,2,3.6815672028739908,264.722170081202,1349,149546.94479093267,18,6.235173244738285,461.8120507840991,7,33.08791038336026,2461.3866947904,23,378.1979823046685,28348.043737898155
2026-09-04 00:00:00,0xbe274710bf3d9567e1b290ef6a5f9f90ca016fd8,3,9.634192405980912,790.483329671464,53,5971.519915643458,0,,,1,1.1756728717323268,96.084389722037,0,,
2026-09-04 00:00:00,0xbe6702d7b70315376dc48a3293f24f0982f86386,0,,,5,394.00491851440444,0,,,0,,,0,,
2026-09-04 00:00:00,0xbef75684c43c4ea7bd18dd532a2244674ee8b926,22,94.36101899916001,1872.2722990267823,2974,319605.85635618184,1,0.4435970766356382,7.881905538704,10,34.818046085485044,648.9479134694659,48,200.77670920008939,3722.2667272776425
2026-09-04 00:00:00,0xbf449977089c718c004a66c554b26b94ef3ad4de,1,0.001436872335135473,0.475501806021,19,59.18800647388778,0,,,0,,,0,,
2026-09-04 00:00:00,0xc01aa1fecec0605b13bc84874ff7256c0f5f562a,0,,,139,10793.19527976603,1,0.16535671287609055,6.702752946885,1,0.1821482521326911,7.4194296050999995,0,,
2026-09-04 00:00:00,0xc02f12b9fe9e707079ec0d546f3050d3f6c1f8bd,0,,,103,2519.3350035511908,0,,,1,0.5825492734452018,60.685511466006,0,,
2026-09-04 00:00:00,0xc0d6457c16cc70d6790dd43521c899c87ce02f35,716,71.71950003716637,44056.06665078495,27078,2785324.847947232,771,126.89995670963496,78085.78983056766,122,87.90355744760306,54047.5003005959,293,84.11404642855108,51633.968520174596
2026-09-04 00:00:00,0xc27dbd474af5181c5a8777903690d8d262d12648,0,,,15,848.3258672758136,0,,,0,,,0,,
2026-09-04 00:00:00,0xc583c60aef9dc401da72cec1b404743a93cea1cc,1,0.27867111014169893,4.726713622540425,12,1028.107605164725,0,,,0,,,0,,
2026-09-04 00:00:00,0xc6cbad1016b38b797610c25e1dc7d95988b1f362,0,,,13,380.0317838921651,2,0.6894056592036961,125.2227835354179,0,,,0,,
2026-09-04 00:00:00,0xc72b96e0e48ecd4dc75e1e45396e26300bc39681,74,169.46977428913442,16656.914018199328,4261,525294.6099542826,131,152.8150325123413,14664.09926971421,342,390.50458040799606,39279.32727416006,131,483.2982724746509,47933.40946311379
2026-09-04 00:00:00,0xc93a8c440cea26d7445df01729f193b27965099f,0,,,0,,0,,,0,,,0,,
2026-09-04 00:00:00,0xc93f4d80e268ab922e871bd169156c3cc41894e6,0,,,7,340.0599366553191,0,,,2,0.659453714879938,176.48216173160023,0,,
