amount_usd,block_time,token_address,token_qty
18.463350545013,2026-07-25 14:09:44.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.8670907746858723
110.552940161554,2026-07-25 21:50:24.000 UTC,0xd0601ce157db5bdc3162bbac2a2c8af5320d9eec,0.5309541018102174
1.0471131571299999,2026-07-25 21:54:56.000 UTC,0xd0601ce157db5bdc3162bbac2a2c8af5320d9eec,0.005028814058425648
78.67016319175201,2026-07-25 14:25:39.000 UTC,0xd0601ce157db5bdc3162bbac2a2c8af5320d9eec,0.3795605841802317
33.161270861187006,2026-07-25 05:05:55.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,1.5582377317215936
2.01284213372,2026-07-25 13:33:23.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.09452836664894505
0.02853286656,2026-07-25 00:12:17.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.001342768310776984
1.625073497692,2026-07-25 18:39:21.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.07681108976885165
445.50255827192507,2026-07-25 05:00:13.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,20.921649238203518
1.25614877586,2026-07-25 02:52:23.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.06471736670346817
2.321788270903,2026-07-25 00:36:56.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.10962294083658256
0.13744099963499998,2026-07-25 03:16:31.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.006580341220557247
8.658209529136,2026-07-25 00:32:24.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.40798245544482087
2.330243134795,2026-07-25 22:23:50.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.10980267577280971
29.2965171164,2026-07-25 00:36:47.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,1.3826024360756246
0.114766425173,2026-07-25 21:08:33.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.005399646161306908
53.181351145865996,2026-07-25 02:25:52.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,2.4926288608586584
19.518976112905,2026-07-25 03:16:57.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.9275891487689351
11.551643648027998,2026-07-25 02:49:41.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.5426757345009661
28.408213813080003,2026-07-25 02:52:16.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,1.337796086666655
11.51513597696,2026-07-25 00:14:59.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.5417915940760144
49.87801094092001,2026-07-25 02:50:43.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,2.3462118704153316
50.796238145851,2026-07-25 00:17:57.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,2.39
18.520368096183,2026-07-25 02:29:45.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.8671653281020033
5.614617815320001,2026-07-25 19:28:25.000 UTC,0xd0601ce157db5bdc3162bbac2a2c8af5320d9eec,0.0269668235735253
51.66816592583,2026-07-25 02:52:23.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,2.4417828844652005
67.636095541514,2026-07-25 02:30:23.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,3.161261424397683
1.8005187336000001,2026-07-25 02:52:27.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.09645341814141954
3.7555144120349997,2026-07-25 13:40:09.000 UTC,0x1b0e319c6a659f002271b69db8a7df2f911c153e,0.17613406981297222
3.56403554048,2026-07-25 19:41:47.000 UTC,0xd0601ce157db5bdc3162bbac2a2c8af5320d9eec,0.017094118343801895
