entry_n,entry_qty,entry_vol,exit12h_n,exit12h_qty,exit12h_vol,exit4h_n,exit4h_qty,exit4h_vol,p_n,p_qty,p_vol,t_checkpoint,token_address
20,1.3497473648808023,467.39147499022147,12,0.43224501221936534,150.9116635057086,24,1.1104332359688718,384.97822169920215,16,0.1444638220991314,50.62257560858248,2026-07-19 09:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
18,0.18578989572779575,64.89707991352032,9,0.8594423523801447,317.73547528263356,17,0.20964502888918737,72.75274701086569,11,0.4426820715355649,154.61940162218156,2026-07-19 10:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
14,1.623988953490677,568.7385451415695,7,1.0457607264996744,364.9768218791695,17,0.49960273054339427,173.67935497518388,28,0.7172868570981791,248.32771052563365,2026-07-19 11:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
14,1.6268588075726724,561.8840265801606,10,0.77112127243139,268.1350040562232,21,2.4860797594109623,859.2250599446586,18,1.5620024376064752,540.8898517091511,2026-07-19 12:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
16,1.3088055059037476,453.20192418494867,9,0.6792750637854134,236.02352450924406,20,0.7435231006940656,257.4499901474989,24,1.1104332359688718,384.97822169920215,2026-07-19 13:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
10,0.4475955879882239,155.2317943442019,8,0.35810181403960367,124.69827109712399,22,1.3505076907057738,469.57550720031173,17,0.20964502888918737,72.75274701086569,2026-07-19 14:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
23,0.45423365370829616,158.09353898893517,7,0.7930735234715256,276.38356270294634,16,0.4260430260327872,147.75260984783398,17,0.49960273054339427,173.67935497518388,2026-07-19 15:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
22,1.324379815972921,459.5671948821889,10,0.22410116104889982,78.03333059032444,16,0.5071516547697367,176.82172605849698,21,2.4860797594109623,859.2250599446586,2026-07-19 16:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
24,0.5221160530585395,181.5172192218775,15,0.543628288679994,188.40862014340502,12,0.43224501221936534,150.9116635057086,20,0.7435231006940656,257.4499901474989,2026-07-19 17:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
82,15.258616653274638,5315.426483078885,8,0.5549253926199446,192.12997618800446,9,0.8594423523801447,317.73547528263356,22,1.3505076907057738,469.57550720031173,2026-07-19 18:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
13,0.1568465267187864,55.90405975042144,11,0.6346976485082187,219.80636323792203,7,1.0457607264996744,364.9768218791695,16,0.4260430260327872,147.75260984783398,2026-07-19 19:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
22,1.1845846474134316,411.2593059084944,17,1.150268252577057,400.2197551618049,10,0.77112127243139,268.1350040562232,16,0.5071516547697367,176.82172605849698,2026-07-19 20:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
17,0.6171592743003732,214.2693269031144,14,0.42419164935495407,147.6439298794592,9,0.6792750637854134,236.02352450924406,12,0.43224501221936534,150.9116635057086,2026-07-19 21:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
18,1.3205602431104055,459.36972546410567,13,0.10591733174773639,37.756631212732735,8,0.35810181403960367,124.69827109712399,9,0.8594423523801447,317.73547528263356,2026-07-19 22:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
11,0.6493462843848187,226.48484601615948,8,0.2000162731272707,69.56662383923059,7,0.7930735234715256,276.38356270294634,7,1.0457607264996744,364.9768218791695,2026-07-19 23:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
10,0.11509739540636808,39.914674493451976,10,0.9104964237896291,317.43803545638934,10,0.22410116104889982,78.03333059032444,10,0.77112127243139,268.1350040562232,2026-07-20 00:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
16,0.8139066610257664,283.2148842504397,15,0.47807773886586025,165.71417159280284,15,0.543628288679994,188.40862014340502,9,0.6792750637854134,236.02352450924406,2026-07-20 01:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
7,0.25248513126082794,88.00413858129927,46,22.868882853987948,8128.607660506312,8,0.5549253926199446,192.12997618800446,8,0.35810181403960367,124.69827109712399,2026-07-20 02:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
7,0.266186739384438,92.88203491189934,20,2.6390153289594207,943.535483331524,11,0.6346976485082187,219.80636323792203,7,0.7930735234715256,276.38356270294634,2026-07-20 03:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
10,0.06154968540457282,21.345625152210882,11,0.20993994920144882,74.996095556811,17,1.150268252577057,400.2197551618049,10,0.22410116104889982,78.03333059032444,2026-07-20 04:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
22,10.774391108088446,3728.220395093178,33,2.043150318260578,725.9306281917403,14,0.42419164935495407,147.6439298794592,15,0.543628288679994,188.40862014340502,2026-07-20 05:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
28,0.8478122597106654,294.8456637042512,92,11.634342042545281,4160.741422497582,13,0.10591733174773639,37.756631212732735,8,0.5549253926199446,192.12997618800446,2026-07-20 06:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
30,1.6741929124102768,581.5367574951001,279,105.43945447156516,37155.7815820438,8,0.2000162731272707,69.56662383923059,11,0.6346976485082187,219.80636323792203,2026-07-20 07:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
6,0.08806790088402608,30.54509189357052,30,3.9801998565864825,1401.6188748672012,10,0.9104964237896291,317.43803545638934,17,1.150268252577057,400.2197551618049,2026-07-20 08:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
17,0.26316634581621795,113.3893119258513,21,0.3181366632964863,119.95624895882776,15,0.47807773886586025,165.71417159280284,14,0.42419164935495407,147.6439298794592,2026-07-20 09:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
9,0.5146549766234001,179.03511876231602,24,1.3485619284063852,474.725401791077,46,22.868882853987948,8128.607660506312,13,0.10591733174773639,37.756631212732735,2026-07-20 10:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
8,0.18418756832730596,63.80288007284265,18,2.485303463310961,876.6559505412475,20,2.6390153289594207,943.535483331524,8,0.2000162731272707,69.56662383923059,2026-07-20 11:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
7,0.8298671386800899,288.77412298112114,38,2.5018564001032084,881.1063477325871,11,0.20993994920144882,74.996095556811,10,0.9104964237896291,317.43803545638934,2026-07-20 12:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
32,9.21393513393628,3225.0315081423782,12,1.8275589074710192,645.5902126648498,33,2.043150318260578,725.9306281917403,15,0.47807773886586025,165.71417159280284,2026-07-20 13:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
23,3.171066726797502,1137.1308917921463,20,0.9499540599754541,335.85551369363003,92,11.634342042545281,4160.741422497582,46,22.868882853987948,8128.607660506312,2026-07-20 14:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
16,0.338427183128869,120.94915026114748,15,0.6627452363689972,234.82148015053465,279,105.43945447156516,37155.7815820438,20,2.6390153289594207,943.535483331524,2026-07-20 15:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
23,3.2253781710064686,1148.2560782593016,23,1.9536673009697823,690.0143964622395,30,3.9801998565864825,1401.6188748672012,11,0.20993994920144882,74.996095556811,2026-07-20 16:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
38,6.013891836193499,2126.580348356904,8,0.06036333043456368,21.31840107275576,21,0.3181366632964863,119.95624895882776,33,2.043150318260578,725.9306281917403,2026-07-20 17:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
53,10.50462567351535,3715.110521610877,8,0.4146846698989995,146.89377406356166,24,1.3485619284063852,474.725401791077,92,11.634342042545281,4160.741422497582,2026-07-20 18:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
37,14.204754384423735,4982.083338596358,15,0.388651461312397,138.2253060318075,18,2.485303463310961,876.6559505412475,279,105.43945447156516,37155.7815820438,2026-07-20 19:00:00,0x2e0847e8910a9732eb3fb1bb4b70a580adad4fe3
