entry_n,entry_qty,entry_vol,exit12h_n,exit12h_qty,exit12h_vol,exit4h_n,exit4h_qty,exit4h_vol,p_n,p_qty,p_vol,t_checkpoint,token_address
25,0.3393843466390758,252.75077483318947,11,0.08230704424113709,61.37362179477057,6,0.042326635602790805,31.590096378398634,15,0.0753506892894745,56.29522781613926,2026-07-22 00:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
10,0.27060769376328786,201.95463968083544,13,1.4450226209884238,1077.173940499616,8,0.20251616444307416,151.300356461479,7,0.032404708312479893,24.20269389167907,2026-07-22 01:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
5,0.013744190922434837,10.35718815229158,18,0.4246830379625888,316.51811063367376,5,0.8519655862443236,636.2845371752659,2,0.005770316932583974,4.307722427317001,2026-07-22 02:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
10,0.03894827195864064,29.153773174806975,15,0.10899407609330806,81.62824780988228,10,0.17638664756820666,131.655913198919,8,1.6926505349213226,1269.553479415975,2026-07-22 03:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
1,0.003210984425057579,2.398320596978,5,0.10628144222904595,79.50480295234962,18,0.6113714556388096,456.10476614651606,6,0.042326635602790805,31.590096378398634,2026-07-22 04:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
6,0.03864134505821312,28.867118579112006,22,0.7449572774540356,557.0933565995771,6,0.30372165953816543,227.08388486081145,8,0.20251616444307416,151.300356461479,2026-07-22 05:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
19,0.49816406235439104,374.21543997978443,6,0.07225974543050712,54.16840286950837,4,0.028876723043325173,21.53239715195144,5,0.8519655862443236,636.2845371752659,2026-07-22 06:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
14,0.19104018212222432,142.6597123856335,10,0.7945568902390489,593.7293534243743,24,0.3767897829056406,281.4262520506063,10,0.17638664756820666,131.655913198919,2026-07-22 07:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
12,0.17971525930312376,134.80105517762001,24,1.4774213956641247,1109.8613902011787,11,0.08230704424113709,61.37362179477057,18,0.6113714556388096,456.10476614651606,2026-07-22 08:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
12,0.12399886773644127,92.45364486544679,47,11.606964289543011,8709.074073363761,13,1.4450226209884238,1077.173940499616,6,0.30372165953816543,227.08388486081145,2026-07-22 09:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
15,0.4610647184031611,344.5519049221802,607,120.84427588192194,90350.10214171982,18,0.4246830379625888,316.51811063367376,4,0.028876723043325173,21.53239715195144,2026-07-22 10:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
3,0.02515143495796592,18.792421643182486,8,1.0793116975617647,800.994261163154,15,0.10899407609330806,81.62824780988228,24,0.3767897829056406,281.4262520506063,2026-07-22 11:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
9,0.1909865741566047,142.20401333804003,8,1.2376730888048355,920.9050154444897,5,0.10628144222904595,79.50480295234962,11,0.08230704424113709,61.37362179477057,2026-07-22 12:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
13,1.0614722839491613,793.5179867977328,13,1.7815447814118601,1331.1424578458184,22,0.7449572774540356,557.0933565995771,13,1.4450226209884238,1077.173940499616,2026-07-22 13:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
18,0.9788461172950589,732.5413453122021,9,2.1701913852628145,1614.913160552779,6,0.07225974543050712,54.16840286950837,18,0.4246830379625888,316.51811063367376,2026-07-22 14:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
30,1.2148515508831434,906.1941878944514,2666,596.3431194448183,445998.45694256126,10,0.7945568902390489,593.7293534243743,15,0.10899407609330806,81.62824780988228,2026-07-22 15:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
12,0.5113102201780068,383.09599929848207,127,44.86109609361645,33483.44041299442,24,1.4774213956641247,1109.8613902011787,5,0.10628144222904595,79.50480295234962,2026-07-22 16:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
4,0.33058592626634414,247.39317742770265,15,1.1670437042766584,872.4010792888423,47,11.606964289543011,8709.074073363761,22,0.7449572774540356,557.0933565995771,2026-07-22 17:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
6,0.3624846905683939,270.582779020468,107,27.88037678362022,20882.54291556817,607,120.84427588192194,90350.10214171982,6,0.07225974543050712,54.16840286950837,2026-07-22 18:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
5,0.11912514323406989,89.15388766450347,297,36.23444626097808,27123.203186398565,8,1.0793116975617647,800.994261163154,10,0.7945568902390489,593.7293534243743,2026-07-22 19:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
381,113.73067870958724,85322.59021168607,85,7.64626035542804,5668.280472688915,8,1.2376730888048355,920.9050154444897,24,1.4774213956641247,1109.8613902011787,2026-07-22 20:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
65,14.3463176299251,10713.688088660907,23,2.0829198621067206,1551.2125654539097,13,1.7815447814118601,1331.1424578458184,47,11.606964289543011,8709.074073363761,2026-07-22 21:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
296,53.22748375050285,39649.86973009304,62,6.877200168929268,5130.731698806,9,2.1701913852628145,1614.913160552779,607,120.84427588192194,90350.10214171982,2026-07-22 22:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
17,1.3486947808446283,1004.3428698569604,23,2.397248623390414,1785.612759538155,2666,596.3431194448183,445998.45694256126,8,1.0793116975617647,800.994261163154,2026-07-22 23:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
14,5.622988121502857,4199.6899851486305,259,24.93391509703101,18530.54431689216,127,44.86109609361645,33483.44041299442,8,1.2376730888048355,920.9050154444897,2026-07-23 00:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
7,0.4099417846500919,306.681201639458,339,38.737514493906815,28814.514316262972,15,1.1670437042766584,872.4010792888423,13,1.7815447814118601,1331.1424578458184,2026-07-23 01:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
56,7.244957122173148,5414.965321814775,30,3.399011947415603,2519.492167704417,107,27.88037678362022,20882.54291556817,9,2.1701913852628145,1614.913160552779,2026-07-23 02:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
405,75.45358537613149,56062.35101622568,35,3.3472403333531386,2481.960988937681,297,36.23444626097808,27123.203186398565,2666,596.3431194448183,445998.45694256126,2026-07-23 03:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
51,6.3888607131977215,4771.356637378428,41,7.959759599848326,5874.490136789551,85,7.64626035542804,5668.280472688915,127,44.86109609361645,33483.44041299442,2026-07-23 04:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
42,3.0708046042850388,2383.0961718865724,99,16.300819503536715,12069.811746713869,23,2.0829198621067206,1551.2125654539097,15,1.1670437042766584,872.4010792888423,2026-07-23 05:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
78,18.553430549372486,14001.374534137443,61,4.305397157664846,3155.231737856472,62,6.877200168929268,5130.731698806,107,27.88037678362022,20882.54291556817,2026-07-23 06:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
246,14.476247985939606,10788.57220156036,12,0.7579992996033679,561.195949778886,23,2.397248623390414,1785.612759538155,297,36.23444626097808,27123.203186398565,2026-07-23 07:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
19,1.438763948892026,1074.4488247714198,118,6.421043208042556,4750.380382926135,259,24.93391509703101,18530.54431689216,85,7.64626035542804,5668.280472688915,2026-07-23 08:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
31,2.3997324504842896,1791.4705264703664,31,0.5251204547208601,388.96281819255614,339,38.737514493906815,28814.514316262972,23,2.0829198621067206,1551.2125654539097,2026-07-23 09:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
51,4.02074414082185,3005.319315216419,106,14.01814325425063,10394.866621721421,30,3.399011947415603,2519.492167704417,62,6.877200168929268,5130.731698806,2026-07-23 10:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
1453,254.13420655049143,189781.22997607727,44,4.127916231506949,3064.7324421742705,35,3.3472403333531386,2481.960988937681,23,2.397248623390414,1785.612759538155,2026-07-23 11:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
63,3.964329479907842,2950.7148614552234,17,0.20596433275173323,152.38815207051542,41,7.959759599848326,5874.490136789551,259,24.93391509703101,18530.54431689216,2026-07-23 12:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
307,26.329448509484656,19541.96551630728,19,0.4210175083003147,311.39336133497255,99,16.300819503536715,12069.811746713869,339,38.737514493906815,28814.514316262972,2026-07-23 13:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
63,4.258791780568773,3155.693888251301,71,3.916148696050897,2898.092007486097,61,4.305397157664846,3155.231737856472,30,3.399011947415603,2519.492167704417,2026-07-23 14:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
162,24.64265454058751,18225.157943279977,30,1.6428477033001156,1216.3705523155436,12,0.7579992996033679,561.195949778886,35,3.3472403333531386,2481.960988937681,2026-07-23 15:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
501,62.70728377446309,46503.533778152334,57,0.11014295834390961,80.7200440450862,118,6.421043208042556,4750.380382926135,41,7.959759599848326,5874.490136789551,2026-07-23 16:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
46,5.032172319034542,3716.59527374565,24,0.2891447760676707,213.47791625216087,31,0.5251204547208601,388.96281819255614,99,16.300819503536715,12069.811746713869,2026-07-23 17:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
41,0.6408788506900894,472.850007198802,13,0.1711149480472366,126.32858787709156,106,14.01814325425063,10394.866621721421,61,4.305397157664846,3155.231737856472,2026-07-23 18:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
113,13.399143960682007,9916.748424825348,749,78.80115004619736,58383.89412113374,44,4.127916231506949,3064.7324421742705,12,0.7579992996033679,561.195949778886,2026-07-23 19:00:00,0x117cc2133c37b721f49de2a7a74833232b3b4c0c
