token,feed_addr,t_checkpoint,D,P_vwap,F_anchor,anchor_age_min,n_trades_pre,vol_usd_pre
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-24 20:00:00+00:00,0.0005594214299868322,320.1959743961752,320.0169,241.13333333333333,25,802.3151488706808
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-24 21:00:00+00:00,-0.002050803697286779,319.36128066135103,320.0169,301.1333333333333,20,1555.8520994094083
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-24 22:00:00+00:00,0.0008357105013402175,320.2844532669019,320.0169,361.1333333333333,14,915.363819992284
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-24 23:00:00+00:00,0.00350339573529026,321.1400120469228,320.0169,421.1333333333333,555,75142.22482414164
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 00:00:00+00:00,0.0019084429225269838,320.6282171342806,320.0169,481.1333333333333,679,53444.81885694014
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 01:00:00+00:00,-0.0010242800799835595,319.6892808795848,320.0169,541.1333333333333,128,17710.742126752848
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 02:00:00+00:00,-0.0016445190837587637,319.49105859744446,320.0169,601.1333333333333,187,19262.14161155731
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 03:00:00+00:00,0.00033567887964203744,320.12434094627787,320.0169,661.1333333333333,187,21201.646945725293
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 04:00:00+00:00,-0.0029264219631924986,319.08176448317545,320.0169,721.1333333333333,85,7331.861098423476
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 05:00:00+00:00,0.0009188168846936967,320.3110720555376,320.0169,781.1333333333333,209,25042.773625267957
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 06:00:00+00:00,0.00021737883182775103,320.0864724614034,320.0169,841.1333333333333,76,3833.139177101859
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 07:00:00+00:00,-0.0015192083747897277,319.5310967570593,320.0169,901.1333333333333,89,5881.208076989418
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 08:00:00+00:00,-0.0009482034055876637,319.7136027020641,320.0169,961.1333333333333,42,1697.0908458238516
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 09:00:00+00:00,-0.0001290226668296533,319.97561322965333,320.0169,1021.1333333333333,46,3161.607722330657
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 10:00:00+00:00,1.8484880600179166e-05,320.02281552886035,320.0169,1081.1333333333334,43,1898.178975695648
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 11:00:00+00:00,-0.003289481593634631,318.9659398025865,320.0169,1141.1333333333334,19,2631.1678848347574
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 12:00:00+00:00,-0.0014530355649612348,319.5522417271626,320.0169,1201.1333333333334,38,2702.499107602413
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 13:00:00+00:00,-0.0012400354995386726,319.6203136249584,320.0169,1261.1333333333334,203,19728.18261331121
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 14:00:00+00:00,-0.0054111096765149126,318.2899300814006,320.0169,1321.1333333333334,87,9041.331287264742
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 15:00:00+00:00,-0.0044404059431862935,318.5990453101924,320.0169,1381.1333333333334,24,2544.6784457301974
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 16:00:00+00:00,-0.0041762559728241245,318.68321435470443,320.0169,1441.1333333333334,50,2683.6356905993466
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 17:00:00+00:00,-0.007063707938549802,317.7643590945893,320.0169,1501.1333333333334,72,5312.512982788181
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 18:00:00+00:00,-0.005061785059861707,318.40113601156446,320.0169,1561.1333333333334,71,11059.870573621509
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 19:00:00+00:00,-0.003464826446676408,318.91001566989416,320.0169,1621.1333333333334,34,1073.5693429213663
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 20:00:00+00:00,-0.0018534209345140345,319.4243232948105,320.0169,1681.1333333333334,42,3914.4768884832574
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 21:00:00+00:00,-0.0039427543992949865,318.75763607516984,320.0169,1741.1333333333334,55,3440.107881158085
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 22:00:00+00:00,0.00030138603102864683,320.11336315894727,320.0169,1801.1333333333334,36,2612.2524422807933
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-25 23:00:00+00:00,-0.00012405631382435178,319.9772023454478,320.0169,1861.1333333333334,33,3705.8351533666446
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 00:00:00+00:00,-3.1425246241075366e-05,320.0068435481303,320.0169,1921.1333333333334,27,844.271344027489
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 01:00:00+00:00,0.0002893244916319161,320.10950212229113,320.0169,1981.1333333333334,51,2810.7240364031377
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 02:00:00+00:00,0.004043278053489139,321.31343667132484,320.0169,2041.1333333333334,43,835.8406379286081
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 03:00:00+00:00,0.0018564499498824832,320.6115471535228,320.0169,2101.133333333333,50,5141.859519939778
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 04:00:00+00:00,0.0011094452204075819,320.3721382424021,320.0169,2161.133333333333,51,6222.54394919812
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 05:00:00+00:00,0.0027484002886579415,320.8976443048796,320.0169,2221.133333333333,26,3633.301882236215
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 06:00:00+00:00,0.0024173721335336226,320.79143572968576,320.0169,2281.133333333333,165,14940.5399596458
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 07:00:00+00:00,0.00464850468892927,321.5079629818374,320.0169,2341.133333333333,24,1259.5389606916046
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 08:00:00+00:00,0.0027938945975098575,320.91224365351053,320.0169,2401.133333333333,15,824.4150118330936
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 09:00:00+00:00,0.0020499157692038875,320.6735805296522,320.0169,2461.133333333333,22,1185.609172470642
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 10:00:00+00:00,0.00425528183452739,321.38156355612097,320.0169,2521.133333333333,70,5804.018465695996
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 11:00:00+00:00,0.001109326340598336,320.37210015662566,320.0169,2581.133333333333,27,1424.703035757282
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 12:00:00+00:00,0.004253931979650744,321.3811297379429,320.0169,2641.133333333333,33,2076.0601930216003
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 13:00:00+00:00,0.0038862592465499224,321.2629883796141,320.0169,2701.133333333333,18,744.9729421984337
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 14:00:00+00:00,0.003543152515385921,321.1527797935622,320.0169,2761.133333333333,21,2769.0326421075188
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 15:00:00+00:00,-0.0008151057199413265,319.7561586746413,320.0169,2821.133333333333,8,1080.707265776573
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 16:00:00+00:00,0.0019087709799376661,320.6283223187606,320.0169,2881.133333333333,22,1348.7453437458505
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 17:00:00+00:00,0.006309223634496185,322.0423409501027,320.0169,2941.133333333333,38,3043.7763494176747
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 18:00:00+00:00,0.008323475646596782,322.69166911909,320.0169,3001.133333333333,42,3515.901357739412
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 19:00:00+00:00,0.005898964376376211,321.9102471964167,320.0169,3061.133333333333,53,6415.738285471463
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 20:00:00+00:00,0.0036292860272102868,321.18044300166554,320.0169,3121.133333333333,27,1397.0784606742252
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 21:00:00+00:00,0.007115571716979206,322.3021238978712,320.0169,3181.133333333333,23,1527.9765049186735
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-26 23:00:00+00:00,0.010611757661078936,323.43092415117945,320.0169,3301.133333333333,57,6193.943910786007
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 00:00:00+00:00,0.013314203239052906,324.3061607288716,320.0169,3361.133333333333,35,3197.6866390137407
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 01:00:00+00:00,0.0013627287033801633,322.4140636686566,321.975,59.63333333333333,27,1307.4251585396928
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 03:00:00+00:00,0.0038262579742701646,323.20931931743627,321.975,179.63333333333333,19,734.0125265731808
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 06:00:00+00:00,-0.0008385218542550989,323.3237722516617,323.595,21.0,55,3988.962476792762
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 07:00:00+00:00,-0.0028245633864476824,322.6822750425328,323.595,81.0,15,916.8088556353308
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 08:00:00+00:00,0.0020176461448228058,324.248559308229,323.595,141.0,22,1732.934723907433
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 09:00:00+00:00,0.0032248130569597034,324.64021779135265,323.595,201.0,35,4093.138563201271
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 10:00:00+00:00,-0.0016380290283644898,324.7181164293592,325.25045,43.43333333333333,34,1512.382000766179
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 11:00:00+00:00,0.001493520081660773,325.7365810114945,325.25045,103.43333333333334,10,6666.110258762003
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 12:00:00+00:00,0.0014604565366863414,324.0812110695147,323.60825,31.383333333333333,24,984.726215401782
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 13:00:00+00:00,0.0016911603651786344,324.1559864708049,323.60825,91.38333333333334,24,3012.782700643218
GOOGL,0x11ed6d598ef565dda86fafe7e779303e7cc6b2bd,2026-07-27 20:00:00+00:00,-0.0016618925259361964,326.451721263172,326.9947,188.41666666666666,18,1796.4659106253112
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-24 08:00:00+00:00,-0.05358655400991199,654.211751028351,690.225,301.6333333333333,18,2990.772911780445
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-25 02:00:00+00:00,0.007730731591634037,687.9206764579096,682.62305,404.01666666666665,29,2978.594768961579
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-25 11:00:00+00:00,0.005603299375031787,686.4587274983984,682.62305,944.0166666666667,7,1858.795868290585
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-25 13:00:00+00:00,0.00803780260673313,688.1319493945746,682.62305,1064.0166666666667,7,718.143202881819
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-25 22:00:00+00:00,0.011627400074408122,690.6065047693045,682.62305,1604.0166666666667,7,2691.762199655701
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-26 14:00:00+00:00,0.013791454465679968,692.1026330762271,682.62305,2564.016666666667,16,824.8039243298799
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-26 22:00:00+00:00,0.008328140838942864,688.3317694145809,682.62305,3044.016666666667,19,844.5002911616059
QQQ,0x25e996ce8b3529885d429241156e83e7b7744049,2026-07-26 23:00:00+00:00,0.014905593632013475,692.8741614420364,682.62305,3104.016666666667,14,1233.1559973881715
COIN,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,2026-07-24 02:00:00+00:00,0.014089862214574377,164.49648090143972,162.195,61.38333333333333,143,12799.643406978736
COIN,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,2026-07-24 03:00:00+00:00,0.010082585796215383,163.83861703414703,162.195,121.38333333333334,65,5933.13804399071
COIN,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,2026-07-24 04:00:00+00:00,0.005431471122269571,163.07835424356605,162.195,181.38333333333333,404,41897.43426456356
COIN,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,2026-07-24 05:00:00+00:00,0.0015487771705769387,162.44639854309114,162.195,241.38333333333333,57,14460.381041515191
COIN,0x30398b0b0df82a009bb2d507bc7fe1dc6d3ca294,2026-07-24 06:00:00+00:00,0.004093471437481478,162.86030136686318,162.195,301.3833333333333,38,6032.651868037261
